Cid	Smiles	Name	Formula	Term_List	TreeIds
72042	CC(=O)NC1C(C(C(OC1OC2C(OC(C(C2OC(=O)C)O)OC3C(OC(C(C3OC(=O)C)O)OC4C(OC(C(C4OC(=O)C)O)OC)CO)CO)CO)CO)OC5C(C(C(C(O5)CO)OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)OC)OC(=O)C)O)OC(=O)C)O)OC(=O)C)O)OC(=O)C)O)O	acemannan	C66H101NO49	['Gastrointestinal Agents', 'Antiviral Agents', 'Antineoplastic Agents', 'Adjuvants, Immunologic']	['D27.505.954.483', 'D27.505.954.122.388', 'D27.505.954.248', 'D27.505.696.477.067']
54707177	CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)NCNCCCCC(C(=O)O)N)N(C)C)O	Lymecycline	C29H38N4O10	['Anti-Bacterial Agents']	['D27.505.954.122.085']
104972	CC(C)C(CCCNCCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC	norverapamil	C26H36N2O4	['Calcium Channel Blockers', 'Calcium Channel Blockers']	['D27.505.519.562.249;D27.505.954.411.192', 'D27.505.519.562.249;D27.505.954.411.192']
6172	CC[N+](CC)(CC)CCOC1=C(C(=CC=C1)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC.[I-].[I-].[I-]	Gallamine Triethiodide	C30H60I3N3O3	['Nicotinic Antagonists', 'Nicotinic Antagonists', 'Neuromuscular Nondepolarizing Agents']	['D27.505.519.625.120.200.700;D27.505.696.577.120.200.700', 'D27.505.519.625.120.200.700;D27.505.696.577.120.200.700', 'D27.505.696.663.700.710.575']
1322	CNNC	1,2-Dimethylhydrazine	C2H8N2	['Alkylating Agents']	['D27.505.519.124;D27.888.569.035']
9938087	C(C(C(F)(F)F)(F)F)(C(F)(F)F)(C(F)(F)F)F.C(C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F	perflenapent	C10F24	['Contrast Media']	['D27.505.259.500;D27.720.259']
42373	CCN(CC)C(=O)NC1=CC(=C(C=C1)OCC(CNC(C)(C)C)O)C(=O)C.Cl	Celiprolol	C20H34ClN3O4	['Adrenergic beta-1 Receptor Antagonists', 'Adrenergic beta-1 Receptor Antagonists', 'Vasodilator Agents', 'Sympathomimetics', 'Antihypertensive Agents', 'Anti-Arrhythmia Agents']	['D27.505.519.625.050.200.200.100;D27.505.696.577.050.200.200.100', 'D27.505.519.625.050.200.200.100;D27.505.696.577.050.200.200.100', 'D27.505.954.411.918', 'D27.505.696.663.050.870', 'D27.505.954.411.162', 'D27.505.954.411.097']
10031812	CCC(COC(=O)C1=CC(=C(C(=C1)OC)OC)OC)N(C)CCN(C)C(CC)COC(=O)C2=CC(=C(C(=C2)OC)OC)OC	butobendin	C32H48N2O10	['Anti-Arrhythmia Agents']	['D27.505.954.411.097']
5227	CN(C)CCCCSC(=N)N	SK and F 91488	C7H17N3S	['Histamine Agonists', 'Histamine Agonists']	['D27.505.519.625.375.400;D27.505.696.577.375.400', 'D27.505.519.625.375.400;D27.505.696.577.375.400']
6918132	CCNC1CC(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C.Cl	dorzolamide	C10H17ClN2O4S3	['Antihypertensive Agents']	['D27.505.954.411.162']
49799994	CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C([N-]2)C=CC(=C3)OC.[Mg+2]	Esomeprazole	C17H18MgN3O3S+	['Proton Pump Inhibitors', 'Anti-Ulcer Agents']	['D27.505.519.389.848', 'D27.505.954.483.203']
124219640	CCO.CC1C2C(C3C(C(=C(C(=O)C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)C(=O)N)O)N(C)C)O.Cl	Doxycycline	C24H31ClN2O9	['Antimalarials', 'Anti-Bacterial Agents']	['D27.505.954.122.250.100.085', 'D27.505.954.122.085']
6437360	CC1=CC(C(CC1)C(=CC(=O)OC)C)C(=O)OC	adozelesin	C14H20O4	['Antineoplastic Agents, Alkylating', 'Antineoplastic Agents, Alkylating']	['D27.505.519.124.035;D27.505.954.248.150;D27.888.569.035.035', 'D27.505.519.124.035;D27.505.954.248.150;D27.888.569.035.035']
16760569	CN(C)C(=O)CCSC(C1=CC=CC(=C1)C=CC2=NC3=C(C=CC(=C3)Cl)C=C2)SCCC(=O)[O-].[Na+]	verlukast	C26H26ClN2NaO3S2	['Bronchodilator Agents', 'Bronchodilator Agents']	['D27.505.696.663.050.110;D27.505.954.796.050.100', 'D27.505.696.663.050.110;D27.505.954.796.050.100']
57514051	[H+].[H+].CCO.CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.O.[Cl-].[Cl-]	Doxycycline	C46H58Cl2N4O18	['Antimalarials', 'Anti-Bacterial Agents']	['D27.505.954.122.250.100.085', 'D27.505.954.122.085']
57347	C1CN(CCN1CCNC(=O)C2=CC=C(C=C2)F)C3=C4C(=CC=C3)OC(CO4)CO	flesinoxan	C22H26FN3O4	['Serotonin Receptor Agonists', 'Serotonin Receptor Agonists', 'Anti-Anxiety Agents', 'Anti-Anxiety Agents', 'Anti-Anxiety Agents', 'Antihypertensive Agents', 'Antidepressive Agents']	['D27.505.519.625.850.800;D27.505.696.577.850.800', 'D27.505.519.625.850.800;D27.505.696.577.850.800', 'D27.505.696.277.950.015;D27.505.954.427.210.950.015;D27.505.954.427.700.872.015', 'D27.505.696.277.950.015;D27.505.954.427.210.950.015;D27.505.954.427.700.872.015', 'D27.505.696.277.950.015;D27.505.954.427.210.950.015;D27.505.954.427.700.872.015', 'D27.505.954.411.162', 'D27.505.954.427.700.122']
6035	C1C(C(OC1N2C=C(C(=O)NC2=O)Br)CO)O	Bromodeoxyuridine	C9H11BrN2O5	['Radiation-Sensitizing Agents', 'Antiviral Agents', 'Antimetabolites, Antineoplastic', 'Antimetabolites, Antineoplastic', 'Antimetabolites']	['D27.505.954.600', 'D27.505.954.122.388', 'D27.505.519.186.144;D27.505.954.248.144;D27.888.569.042.030', 'D27.505.519.186.144;D27.505.954.248.144;D27.888.569.042.030', 'D27.505.519.186;D27.888.569.042']
5924	CNCC(C1=CC(=C(C=C1)O)O)O.Cl	Racepinephrine	C9H14ClNO3	['Vasoconstrictor Agents', 'Sympathomimetics', 'Mydriatics', 'Bronchodilator Agents', 'Bronchodilator Agents', 'Adrenergic beta-Agonists', 'Adrenergic beta-Agonists', 'Adrenergic alpha-Agonists', 'Adrenergic alpha-Agonists']	['D27.505.954.411.793', 'D27.505.696.663.050.870', 'D27.505.696.663.050.500', 'D27.505.696.663.050.110;D27.505.954.796.050.100', 'D27.505.696.663.050.110;D27.505.954.796.050.100', 'D27.505.519.625.050.100.200;D27.505.696.577.050.100.200', 'D27.505.519.625.050.100.200;D27.505.696.577.050.100.200', 'D27.505.519.625.050.100.100;D27.505.696.577.050.100.100', 'D27.505.519.625.050.100.100;D27.505.696.577.050.100.100']
5497186	C1CC1CN2CCC34C5C6=C(CC3(C2CC7=C4C(=C(C=C7)O)O5)O)C8=CC=CC=C8N6	naltrindole	C26H26N2O3	['Narcotic Antagonists', 'Narcotic Antagonists', 'Narcotic Antagonists']	['D27.505.696.543;D27.505.696.663.850.512;D27.505.954.427.550', 'D27.505.696.543;D27.505.696.663.850.512;D27.505.954.427.550', 'D27.505.696.543;D27.505.696.663.850.512;D27.505.954.427.550']
452550	CC(C)CC1C(=O)NC(C(=O)N2CCCC2C(=O)NC(C(=O)NC(C(=O)C(NC(=O)C(NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCN)C(C)C)CC3=CC=C(C=C3)O)CCC(=O)O)CC(=O)N)CC4=CC=CC=C4)CC5=CC=CC=C5)CC6=CC=CC=C6	Tyrothricin	C65H85N11O13	['Anti-Bacterial Agents', 'Anti-Infective Agents, Local']	['D27.505.954.122.085', 'D27.505.954.122.187']
5748733	CC(C)S(=O)(=O)N1C2=C(C=CC(=C2)C(=NO)C3=CC=CC=C3)N=C1N	enviroxime	C17H18N4O3S	['Antiviral Agents']	['D27.505.954.122.388']
54259	CCC(C)(C)C1=CC=C(C=C1)CC(C)CN2CC(OC(C2)C)C.Cl	amorolfine	C21H36ClNO	['Antifungal Agents']	['D27.505.954.122.136']
76956304	CC(CC1=CC=CC=C1)NCCCCl.CC(CC1=CC=CC=C1)NCCCCl	mefenorex	C24H36Cl2N2	['Sympathomimetics']	['D27.505.696.663.050.870']
23581789	CCNC1CC(C(C(C1OC2C(C(C(CO2)(C)O)NC)O)O)OC3C(CC=C(O3)CN)N)N.OS(=O)(=O)O	Netilmicin	C21H43N5O11S	['Protein Synthesis Inhibitors', 'Anti-Bacterial Agents']	['D27.505.519.389.760', 'D27.505.954.122.085']
4238	CCOC(=NC1=C[N+](=NO1)N2CCOCC2)[O-]	Molsidomine	C9H14N4O4	['Nitric Oxide Donors', 'Nitric Oxide Donors', 'Vasodilator Agents']	['D27.505.519.656;D27.505.954.411.590', 'D27.505.519.656;D27.505.954.411.590', 'D27.505.954.411.918']
11957552	C1CNCC(C2=CC(=C(C(=C21)Cl)O)O)C3=CC=C(C=C3)O.Br	Fenoldopam	C16H17BrClNO3	['Dopamine Agonists', 'Dopamine Agonists', 'Vasodilator Agents', 'Antihypertensive Agents']	['D27.505.519.625.150.151;D27.505.696.577.150.151', 'D27.505.519.625.150.151;D27.505.696.577.150.151', 'D27.505.954.411.918', 'D27.505.954.411.162']
73417174	C1(C(=O)NC(=O)N1)NC(=O)N.C1(C(=O)NC(=O)N1)NC(=O)N	Allantoin	C8H12N8O6	['Dermatologic Agents']	['D27.505.954.444']
167569	CC(=O)O.CC(=O)O.C1CC(N(C1)C(=O)C2CSSCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N	Deamino Arginine Vasopressin	C50H72N14O16S2	['Hemostatics']	['D27.505.954.502.270.463']
72710678	C[N+](C)(C)CCCCCC[N+](C)(C)C.C(C(C(=O)[O-])O)(C(=O)[O-])O	Hexamethonium	C16H34N2O6	['Nicotinic Antagonists', 'Nicotinic Antagonists', 'Antihypertensive Agents']	['D27.505.519.625.120.200.700;D27.505.696.577.120.200.700', 'D27.505.519.625.120.200.700;D27.505.696.577.120.200.700', 'D27.505.954.411.162']
5204	C1C2C(COC2C3=CC4=C(C=C3)OCO4)C(O1)C5=CC6=C(C=C5)OCO6	sesamin	C20H18O6	['Antioxidants', 'Antioxidants', 'Antihypertensive Agents', 'Anticholesteremic Agents', 'Anticholesteremic Agents']	['D27.505.519.217;D27.505.696.706.125;D27.720.799.047', 'D27.505.519.217;D27.505.696.706.125;D27.720.799.047', 'D27.505.954.411.162', 'D27.505.519.186.071.202;D27.505.954.557.500.202', 'D27.505.519.186.071.202;D27.505.954.557.500.202']
4030	COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3	Mebendazole	C16H13N3O3	['Tubulin Modulators', 'Antinematodal Agents']	['D27.505.519.593.249.500', 'D27.505.954.122.250.075.080']
60919	CC1=C2CCC(=O)N(C2=NC(=N1)C)CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5	tasosartan	C23H21N7O	['Angiotensin II Type 1 Receptor Blockers']	['D27.505.519.162.500']
3518	C1CCCN(CCC1)CCN=C(N)N	Guanethidine	C10H22N4	['Adrenergic Agents', 'Adrenergic Agents', 'Sympatholytics', 'Antihypertensive Agents']	['D27.505.519.625.050;D27.505.696.577.050', 'D27.505.519.625.050;D27.505.696.577.050', 'D27.505.696.663.050.850', 'D27.505.954.411.162']
68549	CCN(CCN1C(=NC2=C1C(=O)N(C(=O)N2C)C)CC3=CC=CC=C3)CCO.Cl	bamifylline	C20H28ClN5O3	['Vasodilator Agents', 'Bronchodilator Agents', 'Bronchodilator Agents', 'Analgesics', 'Analgesics']	['D27.505.954.411.918', 'D27.505.696.663.050.110;D27.505.954.796.050.100', 'D27.505.696.663.050.110;D27.505.954.796.050.100', 'D27.505.696.663.850.014;D27.505.954.427.040', 'D27.505.696.663.850.014;D27.505.954.427.040']
3122	C(CCC(C(=O)O)N)CCP(=O)(O)O	2-amino-7-phosphonoheptanoic acid	C7H16NO5P	['Excitatory Amino Acid Antagonists', 'Excitatory Amino Acid Antagonists', 'Anticonvulsants']	['D27.505.519.625.190.300;D27.505.696.577.190.300', 'D27.505.519.625.190.300;D27.505.696.577.190.300', 'D27.505.954.427.080']
9564	CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)N	Carbutamide	C11H17N3O3S	['Hypoglycemic Agents']	['D27.505.696.422']
51710	CC1=C(N=CN1)CSCCNC2=NC=C(C(=O)N2)CC3=CC4=C(C=C3)OCO4	oxmetidine	C19H21N5O3S	['Histamine H2 Antagonists', 'Histamine H2 Antagonists', 'Anti-Ulcer Agents']	['D27.505.519.625.375.425.425;D27.505.696.577.375.425.425', 'D27.505.519.625.375.425.425;D27.505.696.577.375.425.425', 'D27.505.954.483.203']
5481350	CC(C)OC(=O)OCOP(=O)(COC(C)CN1C=NC2=C1N=CN=C2N)OCOC(=O)OC(C)C	Tenofovir	C19H30N5O10P	['Anti-HIV Agents', 'Reverse Transcriptase Inhibitors', 'Reverse Transcriptase Inhibitors', 'Antiviral Agents']	['D27.505.954.122.388.077.088', 'D27.505.519.389.675.850;D27.505.954.122.388.077.750', 'D27.505.519.389.675.850;D27.505.954.122.388.077.750', 'D27.505.954.122.388']
3366	C1=NC(=O)NC(=C1F)N	Flucytosine	C4H4FN3O	['Antimetabolites', 'Antifungal Agents']	['D27.505.519.186;D27.888.569.042', 'D27.505.954.122.136']
656646	C(C(C(C(C(C(=O)[O-])O)O)O)O)O.C(C(C(C(C(C(=O)[O-])O)O)O)O)O.C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[Fe+3]	ferric gluconate	C18H33FeO21	['Hematinics']	['D27.505.954.502.543']
23666711	CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)[O-].[Na+]	Cefmetazole	C15H16N7NaO5S3	['Anti-Bacterial Agents']	['D27.505.954.122.085']
16052006	C1CCC2(CC1)OCC(O2)CN=C(N)N.OS(=O)(=O)O	guanadrel	C10H21N3O6S	['Antihypertensive Agents']	['D27.505.954.411.162']
28871	C1=CC=C(C=C1)C2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)Cl	fentiazac	C17H12ClNO2S	['Anti-Inflammatory Agents, Non-Steroidal', 'Anti-Inflammatory Agents, Non-Steroidal', 'Anti-Inflammatory Agents, Non-Steroidal']	['D27.505.696.663.850.014.040.500;D27.505.954.158.030;D27.505.954.329.030', 'D27.505.696.663.850.014.040.500;D27.505.954.158.030;D27.505.954.329.030', 'D27.505.696.663.850.014.040.500;D27.505.954.158.030;D27.505.954.329.030']
190648	CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O.COC1=CC(=C(C(=C1)OC)C(=O)CCCN2CCCC2)OC	buflomedil	C25H35N2O10P	['Vasodilator Agents']	['D27.505.954.411.918']
5351141	CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC.Cl	Quinacrine	C23H31Cl2N3O	['Enzyme Inhibitors', 'Antineoplastic Agents', 'Antinematodal Agents', 'Antimalarials']	['D27.505.519.389', 'D27.505.954.248', 'D27.505.954.122.250.075.080', 'D27.505.954.122.250.100.085']
5462814	C(=O)(N)N=NC(=O)N	1,1-azobisformamide	C2H4N4O2	['Anti-HIV Agents', 'Immunosuppressive Agents']	['D27.505.954.122.388.077.088', 'D27.505.696.477.656']
32281	C1CC(N(C1)C(=O)C(CC2=CN=CN2)NC(=O)C3CCC(=O)N3)C(=O)N	Thyrotropin-Releasing Hormone	C16H22N6O4	['Hormones']	['D06.472;D27.505.696.399.472']
16759177	C1=CC=C(C=C1)NC(=O)C=CC2=C(NC3=CC(=CC(=C32)Cl)Cl)C(=O)[O-].[Na+]	3-(2-((phenylamino)carbonyl)ethenyl)-4,6-dichloroindole-2-carboxylic acid	C18H11Cl2N2NaO3	['Excitatory Amino Acid Antagonists', 'Excitatory Amino Acid Antagonists']	['D27.505.519.625.190.300;D27.505.696.577.190.300', 'D27.505.519.625.190.300;D27.505.696.577.190.300']
68726	C(C(C(=O)O)S)(C(=O)O)S.[Tc]	Technetium Tc 99m Dimercaptosuccinic Acid	C4H6O4S2Tc	['Radiopharmaceuticals', 'Radiopharmaceuticals']	['D27.505.259.843;D27.505.519.871;D27.720.470.410.650', 'D27.505.259.843;D27.505.519.871;D27.720.470.410.650']
2528	CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)N(C)C(=O)C)I	Metrizoate	C12H11I3N2O4	['Contrast Media']	['D27.505.259.500;D27.720.259']
169743	CCN1CCC2=C(CC1)OC(=N2)N.Cl.Cl	azepexole	C9H17Cl2N3O	['Vasoconstrictor Agents', 'Antihypertensive Agents', 'Adrenergic alpha-Agonists', 'Adrenergic alpha-Agonists']	['D27.505.954.411.793', 'D27.505.954.411.162', 'D27.505.519.625.050.100.100;D27.505.696.577.050.100.100', 'D27.505.519.625.050.100.100;D27.505.696.577.050.100.100']
101073206	CC1C(CCC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)CO)O)N	4-demethoxy-3'-deamino-4'-deoxy-4'-aminodaunorubicin	C26H27NO9	['Topoisomerase II Inhibitors', 'Topoisomerase II Inhibitors']	['D27.505.519.389.892.750;D27.505.954.248.794.750', 'D27.505.519.389.892.750;D27.505.954.248.794.750']
5284443	CNCC(C1=CC(=CC=C1)O)O.Cl	Phenylephrine	C9H14ClNO2	['Vasoconstrictor Agents', 'Sympathomimetics', 'Mydriatics', 'Cardiotonic Agents']	['D27.505.954.411.793', 'D27.505.696.663.050.870', 'D27.505.696.663.050.500', 'D27.505.954.411.222;D27.720.799.080']
160173	CC(CCCCC1C(C(=O)O1)CO)CC(=CC(=CC(=O)O)C)C	antibiotic 1233A	C18H28O5	['Enzyme Inhibitors', 'Anti-Bacterial Agents']	['D27.505.519.389', 'D27.505.954.122.085']
2451	CC1=NN=C2N1C3=C(C=C(S3)Br)C(=NC2)C4=CC=CC=C4Cl	brotizolam	C15H10BrClN4S	['Hypnotics and Sedatives', 'Hypnotics and Sedatives']	['D27.505.696.277.350;D27.505.954.427.210.350', 'D27.505.696.277.350;D27.505.954.427.210.350']
54891	CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O.Cl	quinapril	C25H31ClN2O5	['Antihypertensive Agents', 'Angiotensin-Converting Enzyme Inhibitors']	['D27.505.954.411.162', 'D27.505.519.389.745.085']
25137851	[H+].C1CC(C1)CN2CCC34C5C(CCC3(C2CC6=C4C(=C(C=C6)O)O5)O)O.[Cl-]	Nalbuphine	C21H28ClNO4	['Narcotics', 'Narcotics', 'Narcotics', 'Narcotics', 'Narcotic Antagonists', 'Narcotic Antagonists', 'Narcotic Antagonists', 'Analgesics, Opioid', 'Analgesics, Opioid', 'Analgesics, Opioid', 'Analgesics, Opioid']	['D27.505.696.277.600;D27.505.696.663.850.014.760;D27.505.954.427.040.550;D27.505.954.427.210.600', 'D27.505.696.277.600;D27.505.696.663.850.014.760;D27.505.954.427.040.550;D27.505.954.427.210.600', 'D27.505.696.277.600;D27.505.696.663.850.014.760;D27.505.954.427.040.550;D27.505.954.427.210.600', 'D27.505.696.277.600;D27.505.696.663.850.014.760;D27.505.954.427.040.550;D27.505.954.427.210.600', 'D27.505.696.543;D27.505.696.663.850.512;D27.505.954.427.550', 'D27.505.696.543;D27.505.696.663.850.512;D27.505.954.427.550', 'D27.505.696.543;D27.505.696.663.850.512;D27.505.954.427.550', 'D27.505.696.277.600.500;D27.505.696.663.850.014.760.500;D27.505.954.427.040.550.500;D27.505.954.427.210.600.500', 'D27.505.696.277.600.500;D27.505.696.663.850.014.760.500;D27.505.954.427.040.550.500;D27.505.954.427.210.600.500', 'D27.505.696.277.600.500;D27.505.696.663.850.014.760.500;D27.505.954.427.040.550.500;D27.505.954.427.210.600.500', 'D27.505.696.277.600.500;D27.505.696.663.850.014.760.500;D27.505.954.427.040.550.500;D27.505.954.427.210.600.500']
20056604	CC(=O)NC1=C(C(=C(C(=C1I)C(=O)NC(C=O)C(C(C(CO)O)O)O)I)N(C)C(=O)C)I	Metrizamide	C18H22I3N3O8	['Contrast Media']	['D27.505.259.500;D27.720.259']
1297	C1=CC(=C(C=C1C(C(=O)O)N)O)C(=O)O	4-carboxy-3-hydroxyphenylglycine	C9H9NO5	['Neuroprotective Agents', 'Neuroprotective Agents']	['D27.505.696.706.548;D27.505.954.427.575', 'D27.505.696.706.548;D27.505.954.427.575']
9279	CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C.[Br-]	Propantheline	C23H30BrNO3	['Muscarinic Antagonists', 'Muscarinic Antagonists', 'Anti-Ulcer Agents']	['D27.505.519.625.120.200.500;D27.505.696.577.120.200.500', 'D27.505.519.625.120.200.500;D27.505.696.577.120.200.500', 'D27.505.954.483.203']
3048869	C(C(C(=O)[O-])[O-])(C(=O)[O-])[O-].C(C(C(=O)[O-])[O-])(C(=O)[O-])[O-].[K+].[K+].[Sb+3].[Sb+3]	Antimony Potassium Tartrate	C8H4K2O12Sb2	['Schistosomicides']	['D27.505.954.122.250.075.100.750']
108222	CC(C(C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl	hydroxyitraconazole	C35H38Cl2N8O5	['Antifungal Agents']	['D27.505.954.122.136']
41744	CCCCC(=O)OCC(=O)C1(CC(C2=C(C3=C(C(=C2C1)O)C(=O)C4=C(C3=O)C(=CC=C4)OC)O)OC5CC(C(C(O5)C)O)NC(=O)C(F)(F)F)O	valrubicin	C34H36F3NO13	['Topoisomerase II Inhibitors', 'Topoisomerase II Inhibitors', 'Antineoplastic Agents']	['D27.505.519.389.892.750;D27.505.954.248.794.750', 'D27.505.519.389.892.750;D27.505.954.248.794.750', 'D27.505.954.248']
3696	CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31	Imipramine	C19H24N2	['Adrenergic Uptake Inhibitors', 'Adrenergic Uptake Inhibitors', 'Adrenergic Uptake Inhibitors', 'Adrenergic Uptake Inhibitors', 'Adrenergic Uptake Inhibitors', 'Antidepressive Agents, Tricyclic']	['D27.505.519.562.437.050;D27.505.519.625.050.601;D27.505.519.625.600.050;D27.505.696.577.050.601;D27.505.696.577.600.050', 'D27.505.519.562.437.050;D27.505.519.625.050.601;D27.505.519.625.600.050;D27.505.696.577.050.601;D27.505.696.577.600.050', 'D27.505.519.562.437.050;D27.505.519.625.050.601;D27.505.519.625.600.050;D27.505.696.577.050.601;D27.505.696.577.600.050', 'D27.505.519.562.437.050;D27.505.519.625.050.601;D27.505.519.625.600.050;D27.505.696.577.050.601;D27.505.696.577.600.050', 'D27.505.519.562.437.050;D27.505.519.625.050.601;D27.505.519.625.600.050;D27.505.696.577.050.601;D27.505.696.577.600.050', 'D27.505.954.427.700.122.055']
4289526	CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=C(C7=NC(=CC8=NC(=C(C4=N5)C)C(C8(C)C)CCC(=O)N)C(C7(C)CC(=O)N)CCC(=O)N)C)[N-]6)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+3]	Vitamin B 12	C63H88CoN14O14P	['Vitamin B Complex']	['D27.505.696.377.605.600.708']
73416670	CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC.CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC	Nicardipine	C52H58N6O12	['Vasodilator Agents', 'Calcium Channel Blockers', 'Calcium Channel Blockers', 'Antihypertensive Agents']	['D27.505.954.411.918', 'D27.505.519.562.249;D27.505.954.411.192', 'D27.505.519.562.249;D27.505.954.411.192', 'D27.505.954.411.162']
122200874	CC(C)(C(=O)[O-])ON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-].O.O.O.O.O	Ceftazidime	C22H31N6O12S2-	['Anti-Bacterial Agents']	['D27.505.954.122.085']
1646	C(CN)CS(=O)(=O)O	tramiprosate	C3H9NO3S	['Anticonvulsants']	['D27.505.954.427.080']
9940864	CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)OCC5=C(OC(=O)O5)C)C(C)(C)O.C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl	Olmesartan Medoxomil	C36H38ClN9O10S2	['Angiotensin II Type 1 Receptor Blockers', 'Antihypertensive Agents']	['D27.505.519.162.500', 'D27.505.954.411.162']
441314	C1C(C(C(C(N1CCO)CO)O)O)O	miglitol	C8H17NO5	['Glycoside Hydrolase Inhibitors', 'Glycoside Hydrolase Inhibitors', 'Hypoglycemic Agents', 'Enzyme Inhibitors']	['D27.505.519.389.320;D27.505.696.422.249', 'D27.505.519.389.320;D27.505.696.422.249', 'D27.505.696.422', 'D27.505.519.389']
33958	CCN(CC)CCOC1=CC2=C(C=C1)C3=C(C2=O)C=C(C=C3)OCCN(CC)CC.Cl.Cl	Tilorone	C25H36Cl2N2O3	['Antiviral Agents', 'Antineoplastic Agents', 'Anti-Inflammatory Agents']	['D27.505.954.122.388', 'D27.505.954.248', 'D27.505.954.158']
71446	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)OC4C5=CC=CC=C5C(=O)O4)C.Cl	Talampicillin	C24H24ClN3O6S	['Anti-Bacterial Agents']	['D27.505.954.122.085']
9933197	C1COCCC1(C(=O)NO)S(=O)(=O)C2=CC=C(C=C2)OC3=CC=C(C=C3)C(F)(F)F	N-hydroxy-4-((4-(4-(trifluoromethyl)phenoxy)phenyl)sulfonyl)tetrahydro-2H-pyran-4-carboxamide	C19H18F3NO6S	['Matrix Metalloproteinase Inhibitors']	['D27.505.519.389.745.610']
2406	C1=C(C=C(C(=C1Cl)O)SC2=CC(=CC(=C2O)Cl)Cl)Cl	Bithionol	C12H6Cl4O2S	['Anti-Infective Agents, Local']	['D27.505.954.122.187']
72187528	CC(C)C1=C(C=C2C(=C1)CCC3C2(CCCC3(C)C(=O)[O-])C)S(=O)(=O)O.[Na+]	ecabet	C20H27NaO5S	['Anticarcinogenic Agents', 'Anticarcinogenic Agents', 'Protease Inhibitors', 'Anti-Ulcer Agents', 'Anti-Infective Agents']	['D27.505.696.706.018;D27.505.954.248.125;D27.720.799.018', 'D27.505.696.706.018;D27.505.954.248.125;D27.720.799.018', 'D27.505.519.389.745', 'D27.505.954.483.203', 'D27.505.954.122']
5354	CCCCCCCCNC(C)C(C1=CC=C(C=C1)SC(C)C)O	Suloctidil	C20H35NOS	['Vasodilator Agents']	['D27.505.954.411.918']
