Cid	Smiles	Name	Formula	Term_List	TreeIds
14250	CCCCCCCCCCCCCC[N+](C)(C)C.[Br-]	tetradecyltrimethylammonium	C17H38BrN	['Surface-Active Agents', 'Detergents']	['D27.720.877.265;J01.516.381', 'D27.720.877']
10236	C1=CC=C2C(=C1)C(=O)C(C2=O)(O)O	Ninhydrin	C9H6O4	['Indicators and Reagents']	['D27.720.470.410']
76966102	C1(=O)C2(C3(C4(C1(C5(C2(C3(C(C45Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl.C1(=O)C2(C3(C4(C1(C5(C2(C3(C(C45Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl.C1(=O)C2(C3(C4(C1(C5(C2(C3(C(C45Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl.C1(=O)C2(C3(C4(C1(C5(C2(C3(C(C45Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl.C1(=O)C2(C3(C4(C1(C5(C2(C3(C(C45Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl.C1(=O)C2(C3(C4(C1(C5(C2(C3(C(C45Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl.C1(=O)C2(C3(C4(C1(C5(C2(C3(C(C45Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl	Chlordecone	C70Cl70O7	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
33184	CN=[N+](C)[O-]	Azoxymethane	C2H6N2O	['Carcinogens']	['D27.888.569.100']
69746722	C1=CC=C(C=C1)CC2(C(C(C(O2)CO)O)([N+](=O)[O-])O)N3C=NC4=C3NC=NC4=S	4-nitrobenzylthioinosine	C17H17N5O6S	['Affinity Labels']	['D27.720.470.410.080']
403	C1=CC(=CC=C1N)O	4-aminophenol	C6H7NO	['Mutagens']	['D27.888.569.468']
33501	C1CN2C=CC(=C2C1O)CO	dehydroretronecine	C8H11NO2	['Carcinogens']	['D27.888.569.100']
6397	C[Si](C)(C)Cl	trimethylchlorosilane	C3H9ClSi	['Indicators and Reagents']	['D27.720.470.410']
38078	CC(C)N.C(C(=O)O)NCP(=O)(O)O	glyphosate	C6H17N2O5P	['Herbicides']	['D27.720.031.700.366;D27.888.723.366']
5196	C(=O)(N)NN	carbamylhydrazine	CH5N3O	['Carcinogens']	['D27.888.569.100']
122259	C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)NC(=O)CI	N-(1-pyrenyl)iodoacetamide	C18H12INO	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
65182	CCN(CC)C1=CC2=C(C=C1)N=C3C4=CC=CC=C4C(=O)C=C3O2	nile red	C20H18N2O2	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
39184	C1=CC2=C(C=CC3=C2C4=C1C=CC(=C4C=C3)[N+](=O)[O-])[N+](=O)[O-]	1,6-dinitropyrene	C16H8N2O4	['Mutagens']	['D27.888.569.468']
15218577	C1=CC(=C(C=C1Cl)Cl)OCC(=O)[O-].[NH4+]	2,4-Dichlorophenoxyacetic Acid	C8H9Cl2NO3	['Herbicides']	['D27.720.031.700.366;D27.888.723.366']
5491656	CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=CC5=C(C=C4)NC(=C6C=CC(=O)C=C6)N5.Cl	Bisbenzimidazole	C25H25ClN6O	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
3283	CCOCC	Ether	C4H10O	['Solvents']	['D27.720.844']
23665763	OS(=O)[O-].[Na+]	sodium bisulfite	HNaO3S	['Mutagens']	['D27.888.569.468']
23673837	CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+]	Dioctyl Sulfosuccinic Acid	C20H37NaO7S	['Surface-Active Agents']	['D27.720.877']
5558	C(Br)(Br)Br	bromoform	CHBr3	['Teratogens', 'Carcinogens']	['D27.888.569.864', 'D27.888.569.100']
6184	CCCCCC=O	n-hexanal	C6H12O	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
3386	CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F	Fluoxetine	C17H18F3NO	['Cytochrome P-450 CYP2D6 Inhibitors']	['D27.505.389.500.368;D27.505.519.389.335.368']
14871	CCCCCCCCCCCC(=O)OCC(CO)O	monolaurin	C15H30O4	['Surface-Active Agents']	['D27.720.877']
23424038	COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O.OS(=O)(=O)O	Quinidine	C20H26N2O6S	['Cytochrome P-450 CYP2D6 Inhibitors']	['D27.505.389.500.368;D27.505.519.389.335.368']
11606	CC(=O)OCN=[N+](C)[O-]	Methylazoxymethanol Acetate	C4H8N2O3	['Neurotoxins']	['D27.888.569.504']
73416703	CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O.CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O	Warfarin	C38H32O8	['Rodenticides']	['D27.720.031.700.853;D27.888.723.853']
23688468	CSS(=O)(=O)CCS(=O)(=O)[O-].[Na+]	(2-sulfonatoethyl)methanethiosulfonate	C3H7NaO5S3	['Indicators and Reagents']	['D27.720.470.410']
102438292	[Li+].[Li+].C1=C(C=C2C3=C1C(=O)N(C(=O)C3=CC(=C2N)S(=O)(=O)O)NC(=NN)[O-])S(=O)(=O)[O-]	lucifer yellow	C13H9Li2N5O9S2	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
31645	CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C	pirimicarb	C11H18N4O2	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
753	C(C(CO)O)O	Glycerol	C3H8O3	['Solvents']	['D27.720.844']
84353	C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.[Cl-].[Cl-].[Ru+2]	tris(2,2'-bipyridine)ruthenium II	C30H24Cl2N6Ru	['Indicators and Reagents']	['D27.720.470.410']
19067383	COC1=CC2=C(C=C1)[N+](=CC=C2)CCCS(=O)(=O)O.O	6-methoxy-N-(3-sulfopropyl)quinolinium	C13H18NO5S+	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
2256	CCNC1=NC(=NC(=N1)Cl)NC(C)C	Atrazine	C8H14ClN5	['Herbicides']	['D27.720.031.700.366;D27.888.723.366']
5476534	C1=CC2=C(C=C1C(=N)N)C=C(O2)C=CC3=CC4=C(O3)C=CC(=C4)C(=N)N	true blue	C20H16N4O2	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
17435	CCOC(=O)C(C1=CC=CC=C1)SP(=S)(OC)OC	phenthoate	C12H17O4PS2	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
5370169	C1=CC=NC(=C1)NN=C2C=CC(=O)C=C2O	4-(2-pyridylazo)resorcinol	C11H9N3O2	['Chromogenic Compounds']	['D27.720.233.174;D27.720.470.410.200']
76965518	CCCSP(=O)(OCC)OC1=C(C=C(C=C1)Br)Cl.CCCSP(=O)(OCC)OC1=C(C=C(C=C1)Br)Cl	profenofos	C22H30Br2Cl2O6P2S2	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
72941511	C1=NC2=C(NN=C2C(=N1)N)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O	formycin triphosphate	C10H16N5O13P3	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
2734570	C(CP(CCC(=O)O)CCC(=O)O)C(=O)O.Cl	tris(2-carboxyethyl)phosphine	C9H16ClO6P	['Indicators and Reagents']	['D27.720.470.410']
43079	CN1C=C(C(=O)C(=C1)C2=CC(=CC=C2)C(F)(F)F)C3=CC=CC=C3	fluridone	C19H14F3NO	['Herbicides']	['D27.720.031.700.366;D27.888.723.366']
2735434	C1=CC(=C(C=C1N=[N+]=[N-])[N+](=O)[O-])NCCS(=O)(=O)O	NAP taurine	C8H9N5O5S	['Affinity Labels', 'Indicators and Reagents']	['D27.720.470.410', 'D27.720.470.410.080']
5326397	CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=CC5=C(C=C4)NC(=C6C=CC(=O)C=C6)N5	Bisbenzimidazole	C25H24N6O	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
108184	C1=CC=C2C(=C1)C=CC3=C2C4=C(C=C3)C(C(C5C4O5)O)O	1,2-epoxy-3,4-dihydroxy-1,2,3,4-tetrahydrobenzo(c)phenanthrene	C18H14O3	['Carcinogens']	['D27.888.569.100']
21864164	CCCCCCCCCCCC(=O)N(C)CC(=O)O.[Na+]	sarkosyl	C15H29NNaO3+	['Detergents']	['D27.720.877.265;J01.516.381']
118988468	CC(C(=O)NC(C)C(=O)O)NC(=O)C(CCP(=O)(C)[O-])N.[Na+]	bialaphos	C11H21N3NaO6P	['Herbicides']	['D27.720.031.700.366;D27.888.723.366']
1493	C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O	2,4-Dinitrophenol	C6H4N2O5	['Coloring Agents']	['D27.720.233']
102120639	CCC(C)C1C(=O)N2CC(CC2C(=NC(C(=NC(C(=NC(C(=NC3CSSCC4C(=NC(C(=NC(C(=NC(C(=NC(C(=NC(C(=NC(CSSCC(C(=NC(CSSCC(C(=NC(C(=N1)O)CCCNC(=N)N)O)N)C(=NC(C(=NC(C(=NC(C(=N4)O)CCCCN)O)CCCNC(=N)N)O)CO)O)O)N=C(C(N=C(C(N=C(C(N=C(C(N=C(C(N=C(C(N=C3O)CC5=CC=CC=C5)O)CCC(=N)O)O)CC6=CN=CN6)O)CC(C)C)O)CC(=O)O)O)CC(=O)O)O)C(=NC(C(C)C)C(=N)O)O)O)CCCCN)O)CC(=N)O)O)CC7=CC=CC=C7)O)CCCNC(=N)N)O)CC(=N)O)O)O)CCCCN)O)CCC(=N)O)O)CC(=N)O)O)O	kappa-conotoxin PVIIA	C133H211N47O38S6	['Neurotoxins']	['D27.888.569.504']
104947	C1C(C(OC1N2C3=C(C(=O)N=C(N3)N)N=C2NC4=CC5=C(C=C4)C6=CC=CC=C6C5)CO)O	N-(deoxyguanosin-8-yl)-2-aminofluorene	C23H22N6O4	['Carcinogens']	['D27.888.569.100']
128852	CCC1=C(C=CC(=N1)C)O.Cl	6-methyl-2-ethyl-3-hydroxypyridine	C8H12ClNO	['Mutagens']	['D27.888.569.468']
16682730	CC(=O)O[Hg]C1=CC=CC=C1	Phenylmercuric Acetate	C8H8HgO2	['Fungicides, Industrial']	['D27.720.031.700.288;D27.888.723.288']
7880	CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCCCCCCCC	dimethyldioctadecylammonium	C38H80N+	['Surface-Active Agents']	['D27.720.877']
122067	C1=C(C2=NON=C2C(=C1)S(=O)(=O)N)F	4-(aminosulfonyl)-7-fluoro-2,1,3-benzoxadiazole	C6H4FN3O3S	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
121902	CCCC1=C(C(=O)ON1)C=CC=CC=C2C(=NOC2=O)CCC	oxonol VI	C17H20N2O4	['Coloring Agents', 'Indicators and Reagents', 'Fluorescent Dyes']	['D27.720.233', 'D27.720.470.410', 'D27.720.233.348;D27.720.470.410.505.500']
122117	C1=CC(=CC=C1C(=O)NC(COC(C(CO)O)C(C(C=O)O)O)COC(C(CO)O)C(C(C=O)O)O)C2(N=N2)C(F)(F)F	2-N-(4-(1-azitrifluoroethyl)benzoyl)-1,3-bis-(mannos-4-yloxy)-2-propylamine	C24H32F3N3O13	['Affinity Labels']	['D27.720.470.410.080']
25229842	C1=CC=C(C(=C1)NN=C2C(=CC3=CC(=CC(=C3C2=O)NC4=NC(=NC(=N4)Cl)Cl)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O.[Na+]	Procion Brilliant Red M-2BS	C19H12Cl2N6NaO10S3+	['Coloring Agents']	['D27.720.233']
159263	CN(C)C1=CC2=C(C=C1)C=C3C=CC(=CC3=N2)N(C)C.Cl.[Cl-].[Cl-].[Zn+2]	Acridine Orange	C17H20Cl3N3Zn	['Mutagens', 'Fluorescent Dyes']	['D27.888.569.468', 'D27.720.233.348;D27.720.470.410.505.500']
73417035	C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C=C2Cl)OC(C(C(F)(F)F)F)(F)F)Cl)F.C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C=C2Cl)OC(C(C(F)(F)F)F)(F)F)Cl)F	fluphenacur	C34H16Cl4F16N4O6	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
785	C1=CC(=CC=C1O)O	hydroquinone	C6H6O2	['Mutagens']	['D27.888.569.468']
21954885	CP(=O)(CCC(C(=O)[O-])N)[O-].[NH4+].[NH4+]	phosphinothricin	C5H18N3O4P	['Herbicides']	['D27.720.031.700.366;D27.888.723.366']
5484223	CC(C(=O)NC(C)C(=O)NC(C)C(=O)NC1=CC=C(C=C1)[N+](=O)[O-])NC(=O)CCC(=O)O	succinyl-trialanine-4-nitroanilide	C19H25N5O8	['Chromogenic Compounds']	['D27.720.233.174;D27.720.470.410.200']
24186388	C1C[N+]2=CC=CC=C2C3=CC=CC=[N+]31.[Br-]	Diquat	C12H12BrN2+	['Herbicides']	['D27.720.031.700.366;D27.888.723.366']
9916275	CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=C(C=C(C=C4)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+]	lissamine rhodamine B	C27H29N2NaO7S2	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
76957232	CCC=CC=CC=CC=CCCCCCCCC(=O)O.CCC=CC=CC=CC=CCCCCCCCC(=O)O	parinaric acid	C36H56O4	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
85279	C[N+](C)(C)C1=CC=CC=C1.C1=CC=C(C=C1)S(=O)(=O)[O-]	phenyltrimethylammonium	C15H19NO3S	['Indicators and Reagents']	['D27.720.470.410']
101648939	CC(C)CC(C(=O)NC(CCC[N-]C(=N)N)C(=O)NC1=CC=C(C=C1)[N+](=O)O)NC(=O)C(C(C)C)[NH3+]	Val-Leu-Arg-p-nitroanilide	C23H39N8O5+	['Chromogenic Compounds']	['D27.720.233.174;D27.720.470.410.200']
20708	CCCCCCCCCCCCCC[N+](C)(C)C.[Cl-]	tetradecyltrimethylammonium	C17H38ClN	['Surface-Active Agents', 'Detergents']	['D27.720.877.265;J01.516.381', 'D27.720.877']
73041	CC1=C(C(=CC(=C1)C2(C3=CC=CC=C3S(=O)(=O)O2)C4=CC(=C(C(=C4)CN(CC(=O)O)CC(=O)O)O)C)CN(CC(=O)O)CC(=O)O)O	xylenol orange	C31H32N2O13S	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
165075	CCCC[N+](CCCC)(CCCC)CCCC.F[P-](F)(F)(F)(F)F	tetrabutylammonium	C16H36F6NP	['Detergents']	['D27.720.877.265;J01.516.381']
10800	CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-]	4,6-dinitro-o-cresol	C7H6N2O5	['Herbicides']	['D27.720.031.700.366;D27.888.723.366']
26124	CCOP(=S)(OCC)OC1=NC2=CC=CC=C2N=C1	quinalphos	C12H15N2O3PS	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
9119	C1=CC=C2C(=C1)C=C3C=CC4=C5C3=C2C6=CC=CC=C6C5=CC=C4	dibenzo(a,l)pyrene	C24H14	['Carcinogens']	['D27.888.569.100']
22027053	C1=CC=C(C=C1)C2=CC=CC=C2O.[Na+]	2-phenylphenol	C12H10NaO+	['Fungicides, Industrial', 'Carcinogens']	['D27.888.569.100', 'D27.720.031.700.288;D27.888.723.288']
458426	CCCCCCCCCCCCN.Cl	dodecylamine	C12H28ClN	['Surface-Active Agents']	['D27.720.877']
2950	C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O	danthron	C14H8O4	['Mutagens']	['D27.888.569.468']
8722	CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2]	Ziram	C6H12N2S4Zn	['Fungicides, Industrial']	['D27.720.031.700.288;D27.888.723.288']
121860	CCCCCCC(CCCCCCCCCCC(=O)O)OC(=O)C1=C2C=CC=CC2=CC3=CC=CC=C31	12-(9-anthroyloxy)stearic acid	C33H44O4	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
44072	C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)[O-].[Na+]	acifluorfen	C14H6ClF3NNaO5	['Herbicides']	['D27.720.031.700.366;D27.888.723.366']
10901658	[O-]S(=O)(=O)SSS(=O)(=O)[O-].[Na+].[Na+]	Tetrathionic Acid	Na2O6S4	['Indicators and Reagents']	['D27.720.470.410']
13124860	CC(C)N1C(=O)C2=CC=CC=C2[N-]S1(=O)=O.[Na+]	bentazone	C10H11N2NaO3S	['Herbicides']	['D27.720.031.700.366;D27.888.723.366']
6049	C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O	Edetic Acid	C10H16N2O8	['Food Additives']	['D27.720.368;G07.203.300.512;J02.500.512']
122261	CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NC(CCC(=O)O)C(=O)NCC(=O)NC(CCCN=C(N)N)C(=O)CCl	dansylglutamyl-glycyl-arginine chloromethyl ketone	C26H36ClN7O7S	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
76968132	C1C(CC2=CC=CC=C2C1C3=C(C4=CC=CC=C4OC3=O)O)C5=CC=C(C=C5)C6=CC=CC=C6.C1C(CC2=CC=CC=C2C1C3=C(C4=CC=CC=C4OC3=O)O)C5=CC=C(C=C5)C6=CC=CC=C6.C1C(CC2=CC=CC=C2C1C3=C(C4=CC=CC=C4OC3=O)O)C5=CC=C(C=C5)C6=CC=CC=C6.C1C(CC2=CC=CC=C2C1C3=C(C4=CC=CC=C4OC3=O)O)C5=CC=C(C=C5)C6=CC=CC=C6	difenacoum	C124H96O12	['Rodenticides']	['D27.720.031.700.853;D27.888.723.853']
7204	CC1=C(C=CC(=C1)Cl)OCC(=O)O	2-Methyl-4-chlorophenoxyacetic Acid	C9H9ClO3	['Herbicides']	['D27.720.031.700.366;D27.888.723.366']
10941	C1=CC(=CC(=C1)N)N.Cl.Cl	4-phenylenediamine	C6H10Cl2N2	['Coloring Agents']	['D27.720.233']
70684	C(C(=O)C(=O)O)Br	bromopyruvate	C3H3BrO3	['Affinity Labels']	['D27.720.470.410.080']
121952	CCN(CC)C1=CC=C(C=C1)C=CC=CC2=CC=[N+](C=C2)CCC[N+](CC)(CC)CC	RH 414	C28H43N3+2	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
42574	CC1=CC(=C(C=C1NC(=O)C2=CC(=CC(=C2O)I)I)Cl)C(C#N)C3=CC=C(C=C3)Cl	closantel	C22H14Cl2I2N2O2	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
166902	NS(=O)(=O)[O-].NS(=O)(=O)[O-].[Mg+2]	sulfamic acid	H4MgN2O6S2	['Indicators and Reagents', 'Herbicides']	['D27.720.470.410', 'D27.720.031.700.366;D27.888.723.366']
104953	CC1=CC(=O)OC2=C(C3=C(C=C12)C(=C(O3)C)CO)C	hydroxymethyltrioxsalen	C15H14O4	['Cross-Linking Reagents']	['D27.720.470.410.210']
67553	CCCC[N+](CCCC)(CCCC)CCCC.[I-]	tetrabutylammonium	C16H36IN	['Detergents']	['D27.720.877.265;J01.516.381']
4939	CC[N+](C)(CC)CCC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N	Propidium	C27H34N4+2	['Coloring Agents', 'Intercalating Agents', 'Indicators and Reagents']	['D27.720.470.410.360', 'D27.720.470.410', 'D27.720.233']
16143997	CCC(C)C(C(=O)NC(C(C)CC)C(=O)NC(CO)C(=O)NC(CO)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)NCC(=O)NC(CO)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NCC(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)O)C(=O)O)NC(=O)C(CCCCN)NC(=O)C3CCCN3C(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(CC4=CC=CC=C4)NC(=O)C(CC5=CC=CC=C5)NC(=O)CN	pardaxin	C154H248N36O45	['Neurotoxins']	['D27.888.569.504']
14694058	CN(C1=CC=CC=C1)C2=CC3=C(C=C2)C=C(C=C3)S(=O)(=O)O	2-(4-toluidino)-6-naphthalenesulfonic acid	C17H15NO3S	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
23677060	O[As](=O)(O)[O-].[Na+]	sodium arsenate	AsH2NaO4	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
8035	CC(=O)CCC(=O)C	2,5-hexanedione	C6H10O2	['Neurotoxins', 'Cross-Linking Reagents']	['D27.888.569.504', 'D27.720.470.410.210']
75622	CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCO	Nonidet P-40	C28H50O8	['Detergents']	['D27.720.877.265;J01.516.381']
51150	CC(=O)[O-].CC(=O)[O-].C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)NCC[NH2+]CCO)NCC[NH2+]CCO	ametantrone	C26H36N4O8	['Intercalating Agents']	['D27.720.470.410.360']
5386447	CC1=CC(=CC(=C1NC2=C(C3=C4C(=C(C(=O)C=C4OC3=CC2=O)NC5=C(C=C(C=C5C)O)O)C)C)O)O	PAcein	C28H24N2O7	['Coloring Agents']	['D27.720.233']
3955344	C1=CC=C2C(=C1)C(=O)C3=CC(=C(C(=C3C2=O)O)O)S(=O)(=O)[O-].[Na+]	Alizarin Red S	C14H7NaO7S	['Coloring Agents']	['D27.720.233']
56842106	C(C1C(C(C(C(O1)O)O)O)O)O.C(C1C(C(C(O1)(CO)O)O)O)O	invert sugar	C12H24O12	['Sweetening Agents']	['D27.720.364.609;D27.720.888;G07.203.300.512.400.700;J02.500.512.400.700']
5280707	C1=COC(=C1)C(=CC2=CC=C(O2)[N+](=O)[O-])C(=O)N	Furylfuramide	C11H8N2O5	['Mutagens']	['D27.888.569.468']
12736472	C[N+](C)(C)C1=CC=CC=C1.[Br-].[Br-].[Br-]	phenyltrimethylammonium	C9H14Br3N-2	['Indicators and Reagents']	['D27.720.470.410']
42586	CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC	metalaxyl	C15H21NO4	['Fungicides, Industrial']	['D27.720.031.700.288;D27.888.723.288']
5281404	CC1=NC=CC2=C1NC3=CC=CC=C23	harman	C12H10N2	['Neurotoxins', 'Mutagens']	['D27.888.569.504', 'D27.888.569.468']
76963564	CCCC(CCC)CCCC1COCCN1CCO.CCCC(CCC)CCCC1COCCN1CCO	delmopinol	C32H66N2O4	['Surface-Active Agents']	['D27.720.877']
11292	C1=CC(=N)C=CC1=C(C2=CC=C(C=C2)N)C3=CC=C(C=C3)N.Cl	pararosaniline	C19H18ClN3	['Coloring Agents']	['D27.720.233']
122235	CCC1CCN(CC1)C(=O)C(CCCN=C(N)N)NS(=O)(=O)C2=CC=CC3=C2C=CC=C3N(C)C	dansylarginine N-(3-ethyl-1,5-pentanediyl)amide	C25H38N6O3S	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
656407	C1=CC(=CC=C1NP(=O)(O)OP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=NC4=C3NC(=NC4=O)N)O)O)N=[N+]=[N-]	GTP gamma-4-azidoanilide	C16H20N9O13P3	['Affinity Labels']	['D27.720.470.410.080']
23558728	CC1CC(=CCC2CC(CC3(O2)CC(=NOC)C(C(O3)C(=CC(C)C)C)C)OC(=O)C4C=C(C(C5C4(C(=CC=C1)CO5)O)O)C)C	milbemycin	C37H53NO8	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
5904246	CC1=C(C=CC(=C1)C2=CC(=C(C=C2)NN=C3C(=CC4=CC(=CC(=C4C3=O)N)S(=O)(=O)O)S(=O)(=O)O)C)NN=C5C(=CC6=CC(=CC(=C6C5=O)N)S(=O)(=O)O)S(=O)(=O)O	Trypan Blue	C34H28N6O14S4	['Coloring Agents']	['D27.720.233']
171092	CCCCCCCCCC1=CC=CC=C1OCCO	terics	C17H28O2	['Detergents']	['D27.720.877.265;J01.516.381']
5359974	CCN(C(=N[N+](=O)[O-])N)N=O	ENNG	C3H7N5O3	['Mutagens', 'Carcinogens']	['D27.888.569.468', 'D27.888.569.100']
68353	C(=O)(C(=O)[O-])[O-].[Mg+2]	Oxalic Acid	C2MgO4	['Reducing Agents']	['D27.720.470.410.690']
451706	C(CCl)N(C(=O)NC(C=O)C(C(C(CO)O)O)O)N=O	chlorozotocin	C9H16ClN3O7	['Carcinogens']	['D27.888.569.100']
12205921	C1=CC(=CC=C1N)O.OS(=O)(=O)O	4-aminophenol	C6H9NO5S	['Mutagens']	['D27.888.569.468']
62807	CC1=CC(=C(C2=CC=C(C=C2)N)C3=CC(=C(C=C3)N)C)C=CC1=N.Cl	carbol-fuchsin solution	C21H22ClN3	['Coloring Agents']	['D27.720.233']
6585	CC(=O)OO	Peracetic Acid	C2H4O3	['Oxidants']	['D27.720.642;D27.888.569.540']
71120	CC(=O)NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)O	isospaglumic acid	C11H16N2O8	['Neurotoxins']	['D27.888.569.504']
68516	C(C(CCl)OC(=O)N)Cl	polyethoxylated castor oil	C4H7Cl2NO2	['Surface-Active Agents']	['D27.720.877']
10578	CCN1C2=CC=CC=C2SC1=CC=CC=CC3=[N+](C4=CC=CC=C4S3)CC.[I-]	Dithiazanine	C23H23IN2S2	['Fluorescent Dyes']	['D27.720.233.348;D27.720.470.410.505.500']
101290188	CCC1C(CCC2(O1)CC3CC(O2)CC=C(CC(C=CC=C4COC5C4(C(C=C(C5O)COC(=O)C6=CC=CN6)C(=O)O3)O)C)C)C	milbemycin	C37H49NO9	['Insecticides']	['D27.720.031.700.491;D27.888.723.491']
17170	CN(C)C1=CC=C(C=C1)C(=N)C2=CC=C(C=C2)N(C)C.Cl	Benzophenoneidum	C17H22ClN3	['Coloring Agents']	['D27.720.233']
