CID	SMILES	Terms
129893558.0	C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)CCCOC(=O)CCC=CCCC(=O)OCCC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)C.Cl.Cl	['Neuromuscular Nondepolarizing Agents']
3549980.0	CCCC(CCC)C(=O)[O-]	['Anticonvulsants', 'Enzyme Inhibitors']
6249.0	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C	['Anti-Bacterial Agents']
3032312.0	C[N+](C)(C)C(CC1=CNC(=S)N1)C(=O)O	['Antioxidants']
2214.0	CC(=O)C1=CC(=C(C=C1)O)OC	['Anti-Inflammatory Agents, Non-Steroidal', 'Antioxidants', 'Enzyme Inhibitors']
9796663.0	CC(C)NCC(C1=CC(=C(C=C1)O)O)O.OS(=O)(=O)O	['Adrenergic beta-Agonists', 'Bronchodilator Agents', 'Cardiotonic Agents', 'Sympathomimetics']
181458.0	CC12CC3CC(C1)(CC(C3)(C2)N)C.Cl	['Antiparkinson Agents', 'Dopamine Agents', 'Excitatory Amino Acid Antagonists']
23671932.0	CN(C)C=NC1=C(C=C(C(=C1I)CCC(=O)[O-])I)I.[Na+]	['Contrast Media']
122335.0	CC1=CC(=CC(=C1)NC(=O)CC2=CC=C(C=C2)OC(C)(C)C(=O)O)C	['Radiation-Sensitizing Agents']
6438156.0	CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[Co+3]	['Vitamin B Complex']
6675.0	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	['Cholagogues and Choleretics']
11957454.0	CC(C(=O)OC(C)(C)CC1=CC=C(C=C1)Cl)N.Cl	['Antidepressive Agents', 'Serotonin Uptake Inhibitors']
1318.0	C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1	['Chelating Agents', 'Cholinesterase Inhibitors', 'Iron Chelating Agents', 'Protease Inhibitors']
4844.0	CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)OC6CCCCO6	['Antineoplastic Agents']
6446650.0	C1=CC(=CC=C1CCC(=CF)CN)F.Cl	['Antiparkinson Agents', 'Enzyme Inhibitors', 'Monoamine Oxidase Inhibitors']
3030419.0	CC(C)(C)N1CCC(CC1)(C2=CC=CC=C2)C3=CC=CC=C3.Cl	['Antiparkinson Agents']
5567.0	C1CN(CCC1(C2=CC(=CC=C2)C(F)(F)F)O)CCCC(=O)C3=CC=C(C=C3)F	['Antipsychotic Agents', 'Dopamine Antagonists']
119185.0	CN(C)CCC[Si](C)(C)[O-].C1=CC=C2C(=C1)C3=CC4=NC(=NC5=C6C=CC=CC6=C([N-]5)N=C7C8=CC=CC=C8C(=NC2=N3)[N-]7)C9=CC=CC=C94.[OH-].[Si+4]	['Antimalarials', 'Antiviral Agents', 'Photosensitizing Agents']
8646.0	C12=NNNC1=NC(=NC2=O)N	['Antimetabolites, Antineoplastic']
23676503.0	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)OC4=CC5=C(CCC5)C=C4)C(=O)[O-])C.[Na+]	['Anti-Bacterial Agents']
51044.0	CC(C)(CC1=CNC2=CC=CC=C21)NCC(COC3=CC=CC=C3C#N)O.Cl	['Adrenergic alpha-1 Receptor Antagonists', 'Adrenergic beta-Antagonists', 'Sympathomimetics', 'Vasodilator Agents']
10047593.0	C[N+]1(CCC2=CC3=C(C=C2C1C4C5=C(C6=C(C=C5)OCO6)C(=O)O4)OCO3)C.[Cl-]	['GABA Antagonists']
16760499.0	C1=CC2=C(C=CN=C2)C(=C1)S(=O)(=O)NCCN=C(N)N.Cl.Cl	['Calcium Channel Blockers', 'Protein Kinase Inhibitors']
160157.0	C1=C(C(=CC(=C1O)O)O)CCN.Cl	['Adrenergic Agents', 'Sympatholytics']
71249.0	CCC(C)(C)NCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O	['Anti-Arrhythmia Agents']
2652.0	CC1=NN(N=N1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)OCOC(=O)C(C)(C)C	['Anti-Bacterial Agents']
6439607.0	C(C=CC(CF)(C(=O)O)N)N	['Ornithine Decarboxylase Inhibitors']
51794.0	CC1=NC=C(N1CCOP(=O)(O)O)[N+](=O)[O-]	['Anti-Infective Agents', 'Antiprotozoal Agents', 'Radiation-Sensitizing Agents']
5384200.0	CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F.C(=CC(=O)O)C(=O)O	['Adjuvants, Anesthesia', 'Anesthetics, Intravenous', 'Anti-Anxiety Agents', 'GABA Modulators', 'Hypnotics and Sedatives']
3197.0	CC1C(=O)N(C2CSC(C(C(=O)N(C(C(=O)OCC(C(=O)N1)NC(=O)C3=NC4=CC=CC=C4N=C3)C(C)C)C)N(C(=O)C(NC(=O)C(COC(=O)C(N(C2=O)C)C(C)C)NC(=O)C5=NC6=CC=CC=C6N=C5)C)C)SC)C	['Anti-Bacterial Agents', 'Antibiotics, Antineoplastic', 'Nucleic Acid Synthesis Inhibitors']
23676659.0	CCCCCC(CCCC(=O)[O-])O.[Na+]	['Anti-Arrhythmia Agents']
8249.0	C1=CC=C(C=C1)CCN=C(N)N=C(N)N	['Hypoglycemic Agents']
107699.0	CCOC(OCC)P(=O)(CCCN)O	['GABA Antagonists']
24762044.0	C1CC2CN(CCN2C1)CCC(=O)N3C4=CC=CC=C4SC5=C3C=C(C=C5)Cl.Cl	['Vasodilator Agents']
15938963.0	CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)([O-])OP(=O)([O-])[O-]	['Vitamin B Complex']
25043.0	C1=C(C2=NON=C2C(=C1)Cl)[N+](=O)[O-]	['Enzyme Inhibitors']
23665941.0	CN1C(=NN=N1)C(=C(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F)C=CC(CC(CC(=O)[O-])O)O.[Na+]	['Hydroxymethylglutaryl-CoA Reductase Inhibitors']
73652135.0	CCC(C)C(CC(CC(=O)OC(CC(CC(=O)OC1C(OC(C(C1O)OC2C(C(C(C(O2)C)OC3C(C(C(CO3)O)OC4C(C(CO4)(CO)O)O)O)O)O)OC(=O)C56CCC(CC5C7=CCC8C9(CCC(C(C9CCC8(C7(CC6O)C)C)(C)C=O)OC1C(C(C(C(O1)C(=O)O)O)OC1C(C(C(CO1)O)O)O)OC1C(C(C(C(O1)CO)O)O)O)C)(C)C)C)O)C(C)CC)O)OC1C(C(C(O1)CO)O)O	['Adjuvants, Immunologic']
65762.0	C1(C(C(C(C(C1O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)O)O	['Anti-Inflammatory Agents, Non-Steroidal', 'Platelet Aggregation Inhibitors']
19379.0	CN(C)CCOC(=O)COC1=CC=C(C=C1)Cl.Cl	['Neuroprotective Agents', 'Nootropic Agents']
3033968.0	CCC12CCC3C(C1C=CC2(C#C)O)CCC4=CC(=O)CCC34	['Contraceptives, Oral, Synthetic']
44134658.0	C=C1C(C(C(O1)ON2C=NC3=C2N=CN=C3N)O)O	['Anti-Bacterial Agents']
13751.0	CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=C2	['Anti-Allergic Agents', 'Antipruritics', 'Gastrointestinal Agents', 'Histamine H1 Antagonists', 'Serotonin Antagonists']
6735.0	C1CC(=O)C2=CC=CC=C21	['Diuretics', 'Uricosuric Agents']
9797928.0	CC1=CC(=O)C2=C(O1)C=C3C(=C2O)C(=O)C4=C(C=C(C=C4C3=O)O)O	['Topoisomerase I Inhibitors']
9871883.0	C1CC1N2CCC(CC2)(C(=O)NO)S(=O)(=O)C3=CC=C(C=C3)OC4=CC=C(C=C4)OC(F)(F)F	['Matrix Metalloproteinase Inhibitors']
44296124.0	C1C(C1(C2=CC=CC=C2)F)N	['Monoamine Oxidase Inhibitors']
5541.0	CC(=O)OCC(COC(=O)C)OC(=O)C	['Antifungal Agents']
7333.0	CC1=CC=CC=C1NC(=NC2=CC=CC=C2C)N	['Anticonvulsants']
92942.0	CC(CN1CCOCC1)C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N4CCCC4.C(C(C(=O)O)O)(C(=O)O)O	['Analgesics, Opioid', 'Narcotics']
39836.0	COC(=O)C(CCCN=C(N)N[N+](=O)[O-])N	['Enzyme Inhibitors']
92100.0	C1=CC(=C(C=C1CC(C(=O)O)N)F)O	['Central Nervous System Stimulants']
92879.0	CCC(C(=O)NC1C2N(C1=O)C(C(S2)(C)C)C(=O)O)OC3=CC=CC=C3	['Anti-Bacterial Agents']
102356805.0	CC1C2C(=CC3(C(=C(C(=O)N3C4=CC(=O)C=C(C24O)C1OC5CCC(C(O5)C)O)C)O)C(C)OC(=O)C)C	['Lipoxygenase Inhibitors']
2390.0	C1=CC=C(C=C1)CNC(=O)C(=CC2=CC(=C(C=C2)O)O)C#N	['Antineoplastic Agents', 'Enzyme Inhibitors']
3325.0	C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N	['Anti-Ulcer Agents', 'Histamine H2 Antagonists']
134148.0	CC1(C(N2C(S1(=O)=O)C(C2=O)NS(=O)(=O)C(F)(F)F)C(=O)O)C	['beta-Lactamase Inhibitors']
73416897.0	CC(C[N+](C)(C)C)OC(=O)N.CC(C[N+](C)(C)C)OC(=O)N	['Muscarinic Agonists', 'Parasympathomimetics']
4486.0	CN1C(=CC(=O)N(C1=O)C)NCCN(CCCC2=CC=C(C=C2)[N+](=O)[O-])CCO	['Anti-Arrhythmia Agents']
9892648.0	CC1=C(SC=N1)CCCl.CC1=C(SC=N1)CCCl.C(CS(=O)(=O)O)S(=O)(=O)O	['Hypnotics and Sedatives']
126222.0	CC(CCCN(C)C)C1CC(=O)C2=C3CCC4CC(CCC4(C3CCC12C)C)O	['Hydroxymethylglutaryl-CoA Reductase Inhibitors']
1548992.0	CC1=C(N=CN1)CSCCNC(=S)NC	['Anti-Ulcer Agents', 'Histamine H2 Antagonists']
62853.0	CCCC1=NN(C2=C1NC(=NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O	['Urological Agents', 'Vasodilator Agents']
5311.0	C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO	['Antineoplastic Agents', 'Histone Deacetylase Inhibitors']
3081490.0	CCCC12C3CCCC34CCC5C1(CCC(C2N4C5)C(C)C)C	['Antineoplastic Agents, Phytogenic']
30949.0	CCCCN(CCCC)CCNC1=NC(=NO1)C2=CC=CC=C2	['Vasodilator Agents']
5381207.0	CC(CC=CCCC=CC=CCC(C(=CC=C(C)C(=O)O)C)OC)C=CC(=CC(=O)O)CC(=O)O	['Anti-Bacterial Agents']
73755113.0	CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=CC5=C(C(=C([N-]5)C=C1[N-]2)C=C)C)[N-]4)C=C)C)C)CCC(=O)O)CCC(=O)O.[Sn+4]	['Enzyme Inhibitors']
4208.0	C(C(C(C(C(CBr)O)O)O)O)Br	['Antineoplastic Agents, Alkylating']
90478980.0	C(P(=O)([O-])[O-])P(=O)([O-])[O-].O.O.[Tc+4]	['Radiopharmaceuticals']
5282381.0	CCCCC(C)(CC=CC1C(CC(=O)C1CCCCCCC(=O)OC)O)O	['Anti-Ulcer Agents', 'Oxytocics']
126758.0	CC1CC2=CC3=C(C=C2C(=NN1C(=O)NC)C4=CC=C(C=C4)N)OCO3	['Excitatory Amino Acid Antagonists']
40634.0	CC1=C(C(=C2CCC(OC2=C1C)(C)C(=O)O)C)O	['Antioxidants']
76956106.0	CC1CN(CCN1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=C(C=C(C=C4)F)F)F.CC1CN(CCN1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=C(C=C(C=C4)F)F)F	['Anti-Bacterial Agents', 'Topoisomerase II Inhibitors']
4243.0	CCC1(CCC(O1)C2(CCC3(O2)CC(C(C(O3)C(C)C(C(C)C(=O)O)OC)C)O)C)C4C(CC(O4)C5C(CC(C(O5)(CO)O)C)C)C	['Antifungal Agents', 'Antiprotozoal Agents', 'Coccidiostats']
54603482.0	C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O.[Ca+2]	['Antidotes', 'Vitamin B Complex']
250948.0	CC1=CC2C(CCC3(C2CC(=C)C3(C(=O)C)OC(=O)C)C)C4(C1=CC(=O)CC4)C	['Glucocorticoids']
72187528.0	CC(C)C1=C(C=C2C(=C1)CCC3C2(CCCC3(C)C(=O)[O-])C)S(=O)(=O)O.[Na+]	['Anti-Infective Agents', 'Anti-Ulcer Agents', 'Anticarcinogenic Agents', 'Protease Inhibitors']
7269392.0	C1=CC=C(C(=C1)C(=O)[O-])I=O	['Enzyme Inhibitors']
320697.0	CC1(CC(C2=C(C1)C=C3C(=C2O)C(=O)C4=C(C=C5C(=C4C3=O)OC6C(C(C(C5(O6)C)O)N(C)C)O)O)OC)O	['Antibiotics, Antineoplastic']
56841759.0	CCC(C)C1C(C=CC2(O1)CC3CC(O2)CC=C(C(C(C=CC=C4COC5C4(C(C=C(C5O)C)C(=O)O3)O)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)NC(=O)C)OC)OC)C)C	['Anthelmintics']
73416976.0	C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl	['Antipruritics', 'Histamine H1 Antagonists']
656846.0	CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)[O-])O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4.O.O.O.[Ca+2]	['Anticholesteremic Agents', 'Hydroxymethylglutaryl-CoA Reductase Inhibitors']
31098.0	CC(C)[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C.[Br-]	['Bronchodilator Agents', 'Cholinergic Antagonists']
11192129.0	C1=C(C=C(C(=C1NC(=O)C(=O)O)Cl)NC(=O)C(=O)O)C#N.C(C(CO)(CO)N)O.C(C(CO)(CO)N)O	['Histamine H1 Antagonists']
439518.0	CC(C)CC(C(C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(CC(=O)O)C(=O)O)O)N	['Protease Inhibitors']
48126.0	CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)C#N	['Serotonin Antagonists']
98280.0	C=CCSCC(C(=O)O)N	['Antineoplastic Agents']
39981.0	C(C(C(=O)O)NC(=O)CP(=O)(O)O)C(=O)O	['Antimetabolites, Antineoplastic', 'Antiviral Agents', 'Enzyme Inhibitors']
73416953.0	CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC.CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC	['Antihypertensive Agents', 'Calcium Channel Blockers', 'Vasodilator Agents']
285767.0	CCCCC1CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(CC3C(O3)C=CC(=O)O1)O)O)O)C(=O)O)OC4C(C(C(C(O4)C)O)N)O	['Anti-Bacterial Agents', 'Antifungal Agents']
68781.0	CC1CC2=CC3=C(C(=C2C4=C(C(=C(C=C4CC1(C)O)OC)OC)OC)OC)OCO3	['Anticarcinogenic Agents']
123723.0	C1CCC(C1)C(C2=CC=C(C=C2)OCC3=NC4=CC=CC=C4C=C3)C(=O)O	['Anti-Inflammatory Agents, Non-Steroidal', 'Lipoxygenase Inhibitors']
5780.0	C(C(C(C(C(CO)O)O)O)O)O	['Cathartics']
5241.0	CN(C)C=NC1=C(C=C(C(=C1I)CCC(=O)O)I)I	['Contrast Media']
45382129.0	[H+].CCNC(C)CC1=CC(=CC=C1)C(F)(F)F.[Cl-]	['Serotonin Uptake Inhibitors']
6918224.0	C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42.C(=CC(=O)O)C(=O)O	['Antipsychotic Agents']
119544.0	CC12CCC(CC1CCC3C2C(=O)CC4(C3CC(=N4)N)C)O	['GABA Antagonists']
76965170.0	CCOC(=O)C1(CCC=CC1N(C)C)C2=CC=CC=C2.CCOC(=O)C1(CCC=CC1N(C)C)C2=CC=CC=C2	['Analgesics, Opioid', 'Narcotics']
4283.0	CCNCCCNCCCCNCCCNCC	['Antineoplastic Agents']
92722.0	CC1CCN(C(C1)C(=O)O)C(=O)C(CCCN=C(N)N)NS(=O)(=O)C2=CC=CC3=C2NCC(C3)C	['Platelet Aggregation Inhibitors']
6398970.0	C=CC1=C(N2C(C(C2=O)NC(=O)C(=NO)C3=CSC(=N3)N)SC1)C(=O)O	['Anti-Bacterial Agents']
3346.0	CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC	['Cholinesterase Inhibitors']
3228.0	CCCCCCCCCCCCCCCCCCCCCC(=O)NC1=NC(=O)N(C=C1)C2C(C(C(O2)CO)O)O	['Antineoplastic Agents', 'Antiviral Agents']
118984386.0	C1CCCN(CC1)CCOC(=O)C(C2CCCCC2)C3=CSC=C3.Cl	['Vasodilator Agents']
463106.0	COC1=CC=C(C=C1)C(=NC2=NC(=CC3=CC=CC=C32)C4=CC=CC=N4)N	['Purinergic P1 Receptor Antagonists']
124255.0	C1C(OC2=CC(=C(C=C21)O)CCCOC3=CC=CC=C3)CCC4=CC=CC=C4	['Lipoxygenase Inhibitors']
5702209.0	C[N+](C)(C)CC(=O)[O-].Cl	['Gastrointestinal Agents']
108099.0	C1CCC(C(C1)CCP(=O)(O)O)CC(C(=O)O)N	['Excitatory Amino Acid Antagonists']
3815.0	C1C2=C3C4=CC=CC=C4NC3=C5C(=C2C(=O)N1)C6=CC=CC=C6N5	['Enzyme Inhibitors']
70788951.0	CC[PH+](CC)CC.CC(=O)OCC1C(C(C(C(O1)[S-])OC(=O)C)OC(=O)C)OC(=O)C.[Au]	['Antirheumatic Agents']
446155.0	CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F	['Anticholesteremic Agents', 'Hydroxymethylglutaryl-CoA Reductase Inhibitors']
45266674.0	C[Se]CC(C(=O)[O-])[NH3+]	['Anticarcinogenic Agents']
1218.0	C1CNCC(C2=CC(=C(C(=C21)Cl)O)O)C3=CC=CC=C3	['Dopamine Agonists']
23663976.0	CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)[O-])O)O)C3=CC=C(C=C3)F.[Na+]	['Anticholesteremic Agents', 'Hydroxymethylglutaryl-CoA Reductase Inhibitors']
11969766.0	CC1(CCC(C2C1CCC(C2[N+]#[C-])(C)O)C3(CCC(O3)C(C)(C)[N+]#[C-])C)[N+]#[C-]	['Topoisomerase I Inhibitors']
644308.0	CCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C	['Phosphodiesterase Inhibitors']
20054870.0	C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)CC5CC5.[Br-]	['Parasympatholytics']
6446.0	CC12CCC(=O)C=C1CCC3C2(C(CC4(C3CCC4(C)O)C)O)F	['Anabolic Agents']
3035055.0	CC(C)CC(C(=O)O)NC(=O)C(CC1=CC=CC=C1)SCCNC(=O)CNC(=O)C(CC2=CC=C(C=C2)O)N(CC=C)CC=C	['Narcotic Antagonists']
5282309.0	CCCCCCCCCCCCCC=CC(C(CO)N(C)C)O	['Enzyme Inhibitors']
23897.0	CCC1=C(NC2=C1C(=O)C(CC2)CN3CCOCC3)C	['Antipsychotic Agents']
5467200.0	COC1=C(C=CC(=C1)C2C(OC3=C(O2)C=C(C=C3)C4=C(C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O	['Antioxidants']
410087.0	C=CN1CCCC1=O.II	['Anti-Infective Agents, Local']
13490845.0	CC12CC(C3=C4CCC(=O)C=C4CCC3C1CCC2(C=CCO)O)C5=CC=C(C=C5)N(C)C	['Hormone Antagonists']
23688663.0	C1=CC=C(C(=C1)C(=O)N)[O-].[Na+]	['Anti-Inflammatory Agents, Non-Steroidal']
3080712.0	O.[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Al+3].[Al+3]	['Adjuvants, Immunologic']
16132262.0	CC(C)CC(C(=O)NC(CCC(=O)N)C(=O)NCC(=O)N1CCCC1C(=O)N2CCCC2C(=O)NC(CC3=CN=CN3)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)N)C(=O)NCC(=O)N4CCCC4C(=O)NC(CC5=CNC6=CC=CC=C65)C(=O)NC(CCSC)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(C)C(=O)NC(CC7=CC=C(C=C7)O)C(=O)NCC(=O)NC(CC8=CNC9=CC=CC=C98)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)N)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C1CCCN1C(=O)C1CCC(=O)N1	['Hormones']
1864.0	CC(=O)NCCC1=CNC2=CC(=C(C=C21)OC)O	['Cardiotonic Agents']
5351387.0	COC1=C(C=C(C=C1)C=CC2=CC(=C(C(=C2)OC)OC)OC)OP(=O)(O)O	['Antineoplastic Agents, Phytogenic']
57242.0	CCCN1CCCC2C1CC3=CN=C(N=C3C2)N	['Dopamine Agonists']
3219.0	CCOCCN1C2=CC=CC=C2N=C1N3CCCN(CC3)C	['Anti-Allergic Agents', 'Histamine H1 Antagonists']
359247.0	CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2.OP(=O)(O)O	['Antimalarials']
5033.0	CC1CC2C(O2)C=CC=CC(=O)CC3=C(C(=CC(=C3Cl)O)O)C(=O)O1	['Antifungal Agents', 'Antimalarials', 'Enzyme Inhibitors']
197083.0	CC(C(=O)O)O.C1CCN(CC1)CCC(C2CC3CC2C=C3)(C4=CC=CC=C4)O	['Antiparkinson Agents', 'Muscarinic Antagonists', 'Parasympatholytics']
25544.0	C(CN(CC(=O)O)CC(=O)[O-])N(CC(=O)O)CC(=O)[O-].[Ca+2]	['Anticoagulants', 'Calcium Chelating Agents']
102163299.0	CC(C)C(C(=NC(CCSC)C(=NCC(=NC(CC1=CN=CN1)C(=NC(CC2=CC=CC=C2)C(=NC(CCCNC(=N)N)C(=NC(CC3=CNC4=CC=CC=C43)C(=NC(CC(=O)O)C(=NC(CCCNC(=N)N)C(=NC(CC5=CC=CC=C5)C(=O)O)O)O)O)O)O)O)O)O)O)N=C(C(CC6=CC=C(C=C6)O)N)O	['Hormones']
76957732.0	CCOP(=O)(C#N)N(C)C.CCOP(=O)(C#N)N(C)C	['Cholinesterase Inhibitors']
9797929.0	CC(C1CCC(CC1)C(=O)NC2=CC=NC=C2)N.O.Cl.Cl	['Antihypertensive Agents', 'Enzyme Inhibitors', 'Muscle Relaxants, Central']
158781.0	CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)C(C)(C)O	['Angiotensin II Type 1 Receptor Blockers', 'Antihypertensive Agents']
23690437.0	CCOC(=S)[S-].[Na+]	['Anti-Infective Agents']
5741.0	COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC.Cl	['Cholinesterase Inhibitors', 'Nootropic Agents']
9801294.0	C1CC1C2=NC3=CC=CC=C3C(=C2C=CC4CC(CC(=O)O4)O)C5=CC=C(C=C5)F	['Hydroxymethylglutaryl-CoA Reductase Inhibitors']
76965993.0	CCN(CC)CC#CC(C)(C)OC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O.CCN(CC)CC#CC(C)(C)OC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O	['Calcium Channel Blockers', 'Cholinergic Antagonists']
4274.0	CCOCCP(CCOCC)CCP(CCOCC)CCOCC	['Radiopharmaceuticals']
44566111.0	CCC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(C(C)O)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)N)C(=O)NC(CCSC)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC4=CC=C(C=C4)O)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC5=CC=C(C=C5)O)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(=O)N)C(=O)NC(CCCCN)C(=O)N)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CC6=CN=CN6)N	['Neurotransmitter Agents', 'Vasodilator Agents']
72071.0	C1CCN(CC1)CCOC(=O)C(C2=CC=CC=C2)N3CCCCC3.Cl.Cl	['Parasympatholytics']
10360632.0	CC1=C2C(=C(C3=C(C=C(C=C13)O)O)O)C(=O)C4=C(C=C(C=C4C2=O)O)O	['Topoisomerase I Inhibitors']
16362.0	C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F	['Antipsychotic Agents', 'Dopamine Antagonists']
86741762.0	C1N2CN3CN1CN(C2)C3.[Ag]	['Anti-Infective Agents, Urinary']
30131.0	CCOC(=O)C1(CCC=CC1N(C)C)C2=CC=CC=C2	['Analgesics, Opioid', 'Narcotics']
19037.0	CCCCCCCCCCCCOS(=O)(=O)O.CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)OC(=O)CC)(C)O)C)C)O)(C)O	['Anti-Bacterial Agents', 'Enzyme Inhibitors', 'Gastrointestinal Agents', 'Protein Synthesis Inhibitors']
