CID	SMILES	Name	Formula	Terms	TreeIds
31765	CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)C	sulforidazine	C21H26N2O2S2	['Antipsychotic Agents', 'Antidepressive Agents']	['D27.505.696.277.950.040', 'D27.505.954.427.210.950.040', 'D27.505.954.427.700.872.331', 'D27.505.954.427.700.122']
31772	CC1CS(=O)(=O)CCN1N=CC2=CC=C(O2)[N+](=O)[O-]	Nifurtimox	C10H13N3O5S	['Trypanocidal Agents']	['D27.505.954.122.250.100.875']
31789	C1C(O1)C(C(C2CO2)O)O	Dianhydrogalactitol	C6H10O4	['Antineoplastic Agents, Alkylating']	['D27.505.519.124.035', 'D27.505.954.248.150', 'D27.888.569.035.035']
31799	C[N+]1(CCCCC1COC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C.COS(=O)(=O)[O-]	bevonium	C23H31NO7S	['Anti-Inflammatory Agents, Non-Steroidal']	['D27.505.696.663.850.014.040.500', 'D27.505.954.158.030', 'D27.505.954.329.030']
31800	C[N+]1(CCCCC1COC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C	bevonium	C22H28NO3+	['Anti-Inflammatory Agents, Non-Steroidal']	['D27.505.696.663.850.014.040.500', 'D27.505.954.158.030', 'D27.505.954.329.030']
31937	C1C[N+]2(CCN1CC(CCl)O)CC[N+]3(CCN(CC3)CC(CCl)O)CC2.[Cl-].[Cl-]	Prospidium	C18H36Cl4N4O2	['Antirheumatic Agents', 'Antineoplastic Agents']	['D27.505.954.329', 'D27.505.954.248']
31938	C1C[N+]2(CCN1CC(CCl)O)CC[N+]3(CCN(CC3)CC(CCl)O)CC2	Prospidium	C18H36Cl2N4O2+2	['Antirheumatic Agents', 'Antineoplastic Agents']	['D27.505.954.329', 'D27.505.954.248']
32064	C(CO)N(CCO)C(=S)S	dihydroxyethyldithiocarbamate	C5H11NO2S2	['Chelating Agents', 'Antidotes']	['D27.505.519.914.500', 'D27.720.832.500', 'D27.505.696.706.037', 'D27.720.799.037']
32153	C1=CC=C(C=C1)C2=CC(=CC=C2)CC(=O)O	biphenylylacetic acid	C14H12O2	['Anti-Inflammatory Agents, Non-Steroidal']	['D27.505.696.663.850.014.040.500', 'D27.505.954.158.030', 'D27.505.954.329.030']
32169	CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC.Cl	Carticaine	C13H21ClN2O3S	['Anesthetics, Local']	['D27.505.696.277.100.200', 'D27.505.696.663.850.025', 'D27.505.954.427.210.100.200']
32170	CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC	Carticaine	C13H20N2O3S	['Anesthetics, Local']	['D27.505.696.277.100.200', 'D27.505.696.663.850.025', 'D27.505.954.427.210.100.200']
32176	COC1=CC2=C(C=C1)C=C(C=C2)CC(=O)O	6-methoxy-2-naphthylacetic acid	C13H12O3	['Enzyme Inhibitors']	['D27.505.519.389']
32281	C1CC(N(C1)C(=O)C(CC2=CN=CN2)NC(=O)C3CCC(=O)N3)C(=O)N	Thyrotropin-Releasing Hormone	C16H22N6O4	['Hormones']	['D06.472', 'D27.505.696.399.472']
32326	C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)CO)O)O.O	Vidarabine	C10H15N5O5	['Antiviral Agents', 'Antimetabolites']	['D27.505.954.122.388', 'D27.505.519.186', 'D27.888.569.042']
32327	CC(=O)C12C(CC3C1(CCC4C3CCC5=CC(=O)CCC45C)C)OC(O2)(C)C6=CC=CC=C6	Algestone Acetophenide	C29H36O4	['Progestins', 'Contraceptives, Oral, Synthetic', 'Anti-Inflammatory Agents']	['D27.505.696.399.472.858', 'D27.505.696.875.360.276.210.443', 'D27.505.954.705.360.276.210.443', 'D27.505.954.158']
32328	CCOC(=O)C1(CCC=CC1N(C)C)C2=CC=CC=C2.Cl	Tilidine	C17H24ClNO2	['Narcotics', 'Analgesics, Opioid']	['D27.505.696.277.600', 'D27.505.696.663.850.014.760', 'D27.505.954.427.040.550', 'D27.505.954.427.210.600', 'D27.505.696.277.600.500', 'D27.505.696.663.850.014.760.500', 'D27.505.954.427.040.550.500', 'D27.505.954.427.210.600.500']
32329	CCOC(=O)C1(CCC=CC1N(C)C)C2=CC=CC=C2	Tilidine	C17H23NO2	['Narcotics', 'Analgesics, Opioid']	['D27.505.696.277.600', 'D27.505.696.663.850.014.760', 'D27.505.954.427.040.550', 'D27.505.954.427.210.600', 'D27.505.696.277.600.500', 'D27.505.696.663.850.014.760.500', 'D27.505.954.427.040.550.500', 'D27.505.954.427.210.600.500']
32343	C1=C2C(=C3C=C(C(=O)C(=C3OC2=C(C(=C1I)[O-])I)I)I)C4=C(C(=C(C(=C4Cl)Cl)Cl)Cl)C(=O)[O-].[Na+].[Na+]	Rose Bengal	C20H2Cl4I4Na2O5	['Fluorescent Dyes']	['D27.720.233.348', 'D27.720.470.410.505.500']
32350	CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C.C(C(C(=O)O)O)(C(=O)O)O	Ergotamine	C37H41N5O11	['Adrenergic alpha-1 Receptor Agonists', 'Analgesics, Non-Narcotic', 'Serotonin Receptor Agonists', 'Vasoconstrictor Agents', 'Oxytocics']	['D27.505.519.625.050.100.100.100', 'D27.505.696.577.050.100.100.100', 'D27.505.696.663.850.014.040', 'D27.505.954.427.040.100', 'D27.505.519.625.850.800', 'D27.505.696.577.850.800', 'D27.505.954.411.793', 'D27.505.696.875.737', 'D27.505.954.705.737']
32413	CCOC(=O)C1(CC[NH2+]CC1)C2=CC=CC=C2.[Cl-]	normeperidine	C14H20ClNO2	['Cholinesterase Inhibitors']	['D27.505.519.389.275', 'D27.505.519.625.120.300', 'D27.505.696.577.120.300']
32414	CCOC(=O)C1(CCNCC1)C2=CC=CC=C2	normeperidine	C14H19NO2	['Cholinesterase Inhibitors']	['D27.505.519.389.275', 'D27.505.519.625.120.300', 'D27.505.696.577.120.300']
32603	CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)OP(=O)(O)O)O)O)C(C)Cl	clindamycin phosphate	C18H34ClN2O8PS	['Anti-Bacterial Agents']	['D27.505.954.122.085']
32741	C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)O)O)O.C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O	Poly A-U	C19H27N7O16P2	['Interferon Inducers', 'Antiviral Agents', 'Adjuvants, Immunologic']	['D27.505.696.477.828', 'D27.505.954.122.388', 'D27.505.696.477.067']
32744	C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)O.C1=NC(=O)C2=C(N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O	Poly I-C	C19H27N7O16P2	['Interferon Inducers', 'Antiviral Agents']	['D27.505.696.477.828', 'D27.505.954.122.388']
32756	CC(=O)NC1C(C(C(OC1O)CO)OS(=O)(=O)[O-])OC2C(C(C(C(O2)C(=O)[O-])O)O)O	Dermatan Sulfate	C14H21NO15S-2	['Anticoagulants']	['D27.505.954.502.119']
32798	CCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CCl	Clobetasol	C25H32ClFO5	['Glucocorticoids', 'Anti-Inflammatory Agents']	['D06.472.040.543', 'D27.505.696.399.472.488', 'D27.505.954.158']
32801	CC12CCC(CC1CCC3C2CCC4(C3CCC4O)C)O	Androstane-3,17-diol	C19H32O2	['Anabolic Agents']	['D27.505.696.399.472.080']
32872	CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C	isofenphos	C15H24NO4PS	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
32874	CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O.Cl	Epirubicin	C27H30ClNO11	['Topoisomerase II Inhibitors', 'Antibiotics, Antineoplastic']	['D27.505.519.389.892.750', 'D27.505.954.248.794.750', 'D27.505.954.248.106']
32893	CC(CC1=CC=CC=C1)N	Amphetamine	C9H13N	['Dopamine Uptake Inhibitors', 'Adrenergic Uptake Inhibitors', 'Adrenergic Agents', 'Dopamine Agents', 'Sympathomimetics', 'Central Nervous System Stimulants']	['D27.505.519.562.437.220', 'D27.505.519.625.150.800', 'D27.505.519.625.600.220', 'D27.505.696.577.150.800', 'D27.505.696.577.600.220', 'D27.505.519.562.437.050', 'D27.505.519.625.050.601', 'D27.505.519.625.600.050', 'D27.505.696.577.050.601', 'D27.505.696.577.600.050', 'D27.505.519.625.050', 'D27.505.696.577.050', 'D27.505.519.625.150', 'D27.505.696.577.150', 'D27.505.696.663.050.870', 'D27.505.696.282', 'D27.505.954.427.220']
32943	C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N.OS(=O)(=O)O	Kanamycin	C18H38N4O15S	['Protein Synthesis Inhibitors', 'Anti-Bacterial Agents']	['D27.505.519.389.760', 'D27.505.954.122.085']
33036	CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2	dexchlorpheniramine	C16H19ClN2	['Histamine H1 Antagonists']	['D27.505.519.625.375.425.400', 'D27.505.696.577.375.425.400']
33039	CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)F	alovudine	C10H13FN2O4	['Antiviral Agents']	['D27.505.954.122.388']
33042	C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)O)O)O)N	Ribostamycin	C17H34N4O10	['Anti-Bacterial Agents']	['D27.505.954.122.085']
33176	CC1=C(C2=C(N1CC(=O)O)C=C(C=C2)OC)C(=O)C3=CC=C(C=C3)Cl	clometacin	C19H16ClNO4	['Analgesics']	['D27.505.696.663.850.014', 'D27.505.954.427.040']
33184	CN=[N+](C)[O-]	Azoxymethane	C2H6N2O	['Carcinogens']	['D27.888.569.100']
33254	CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3.Cl.Cl	minaprine	C17H24Cl2N4O	['Antidepressive Agents']	['D27.505.954.427.700.122']
33255	CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)O	Cefazolin	C14H14N8O4S3	['Anti-Bacterial Agents']	['D27.505.954.122.085']
33309	CC(C)OC(=O)NC1=CC2=C(C=C1)N=C(N2)C3=CSC=N3	Cambendazole	C14H14N4O2S	['Antinematodal Agents']	['D27.505.954.122.250.075.080']
33344	CN1C(=O)C=C(S1)Cl	5-chloro-2-methyl-4-isothiazolin-3-one	C4H4ClNOS	['Disinfectants', 'Anti-Infective Agents']	['D27.505.954.122.425', 'D27.720.274', 'D27.505.954.122']
33440	C(C(=O)[O-])O.C(C(=O)[O-])O.[Ca+2]	glycolic acid	C4H6CaO6	['Keratolytic Agents']	['D27.505.954.444.400']
33477	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)OCOC(=O)C(C)(C)C)C.Cl	Pivampicillin	C22H30ClN3O6S	['Anti-Bacterial Agents']	['D27.505.954.122.085']
33478	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)OCOC(=O)C(C)(C)C)C	Pivampicillin	C22H29N3O6S	['Anti-Bacterial Agents']	['D27.505.954.122.085']
33488	C1=CC(=CC=C1NC2=CC=C(C=C2)[N+](=O)[O-])N=C=S	amoscanate	C13H9N3O2S	['Schistosomicides', 'Filaricides', 'Antinematodal Agents', 'Anthelmintics']	['D27.505.954.122.250.075.100.750', 'D27.505.954.122.250.075.080.275', 'D27.505.954.122.250.075.080', 'D27.505.954.122.250.075']
33501	C1CN2C=CC(=C2C1O)CO	dehydroretronecine	C8H11NO2	['Carcinogens']	['D27.888.569.100']
33557	[N-]=[N+]=[N-].[Na+]	Sodium Azide	N3Na	['Vasodilator Agents', 'Mutagens', 'Indicators and Reagents', 'Enzyme Inhibitors']	['D27.505.954.411.918', 'D27.888.569.468', 'D27.720.470.410', 'D27.505.519.389']
33572	CC(C(C1=CC=C(C=C1)O)O)NCCC2=CC=C(C=C2)O	Ritodrine	C17H21NO3	['Adrenergic beta-2 Receptor Agonists', 'Tocolytic Agents', 'Sympathomimetics']	['D27.505.519.625.050.100.200.200', 'D27.505.696.577.050.100.200.200', 'D27.505.696.875.825', 'D27.505.954.705.825', 'D27.505.696.663.050.870']
33584	CC(=O)NCCOC(=O)C(C1=CC=C(C=C1)Cl)OC2=CC=CC(=C2)C(F)(F)F	Halofenate	C19H17ClF3NO4	['Uricosuric Agents', 'Hypolipidemic Agents']	['D27.505.954.329.337.900', 'D27.505.954.613.860', 'D27.505.519.186.071', 'D27.505.954.557.500']
33611	CN(CCCN1C2=CC=CC=C2CCC3=CC=CC=C31)CC(=O)C4=CC=C(C=C4)Cl.Cl	Lofepramine	C26H28Cl2N2O	['Antidepressive Agents, Tricyclic']	['D27.505.954.427.700.122.055']
33613	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C	Amoxicillin	C16H19N3O5S	['Anti-Bacterial Agents']	['D27.505.954.122.085']
33624	CC(C)(C)NCC(COC1=NSN=C1N2CCOCC2)O	Timolol	C13H24N4O3S	['Antihypertensive Agents', 'Anti-Arrhythmia Agents', 'Adrenergic beta-Antagonists']	['D27.505.954.411.162', 'D27.505.954.411.097', 'D27.505.519.625.050.200.200', 'D27.505.696.577.050.200.200']
33625	C1CN(CCC1NC(=O)C2=CC=CC=C2)CCC3=CNC4=CC=CC=C43	Indoramin	C22H25N3O	['Adrenergic alpha-1 Receptor Antagonists', 'Antihypertensive Agents']	['D27.505.519.625.050.200.100.100', 'D27.505.696.577.050.200.100.100', 'D27.505.954.411.162']
33630	C1CN(CCC1(C2=CC(=C(C=C2)Cl)C(F)(F)F)O)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F	Penfluridol	C28H27ClF5NO	['Dopamine Antagonists', 'Antipsychotic Agents']	['D27.505.519.625.150.175', 'D27.505.696.577.150.175', 'D27.505.696.277.950.040', 'D27.505.954.427.210.950.040', 'D27.505.954.427.700.872.331']
33649	CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2C3CCC(C2O)(C3(C)C)C	glibornuride	C18H26N2O4S	['Hypoglycemic Agents']	['D27.505.696.422']
33672	CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)C(=O)OC4=CC=CC=C4)C(=O)O)C	Carfecillin	C23H22N2O6S	['Anti-Bacterial Agents', 'Anti-Infective Agents, Urinary']	['D27.505.954.122.085', 'D27.505.954.122.237', 'D27.505.954.613.056']
33703	C=COC=C.C1=CC(=O)OC1=O	Pyran Copolymer	C8H8O4	['Interferon Inducers', 'Antiviral Agents', 'Antineoplastic Agents']	['D27.505.696.477.828', 'D27.505.954.122.388', 'D27.505.954.248']
33741	CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O	Tramadol	C16H25NO2	['Narcotics', 'Analgesics, Opioid']	['D27.505.696.277.600', 'D27.505.696.663.850.014.760', 'D27.505.954.427.040.550', 'D27.505.954.427.210.600', 'D27.505.696.277.600.500', 'D27.505.696.663.850.014.760.500', 'D27.505.954.427.040.550.500', 'D27.505.954.427.210.600.500']
33743	C1=CC2=C3C(=C1)C=C4C=CC5=C4C3=C(C=C2)C=C5	cyclopenta(c,d)pyrene	C18H10	['Mutagens', 'Carcinogens']	['D27.888.569.468', 'D27.888.569.100']
33746	CC1=CC(=O)N2CC(=O)N(C3=C(C2(O1)C4=CC=CC=C4)C=C(C=C3)Cl)C	ketazolam	C20H17ClN2O3	['Anti-Anxiety Agents']	['D27.505.696.277.950.015', 'D27.505.954.427.210.950.015', 'D27.505.954.427.700.872.015']
33775	CNC1=C(C(=O)N(N=C1)C2=CC=CC(=C2)C(F)(F)F)Cl	norflurazone	C12H9ClF3N3O	['Herbicides']	['D27.720.031.700.366', 'D27.888.723.366']
33776	C1=CC=C2C(=C1)N(C(=N)N=[N+]2[O-])O	tirapazamine	C7H6N4O2	['Radiation-Sensitizing Agents', 'Antineoplastic Agents']	['D27.505.954.600', 'D27.505.954.248']
33887	C=CCNC1=NC(=NC(=N1)N2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)NCC=C	Almitrine	C26H29F2N7	['Respiratory System Agents']	['D27.505.954.796']
33958	CCN(CC)CCOC1=CC2=C(C=C1)C3=C(C2=O)C=C(C=C3)OCCN(CC)CC.Cl.Cl	Tilorone	C25H36Cl2N2O3	['Interferon Inducers', 'Antiviral Agents', 'Antineoplastic Agents', 'Anti-Inflammatory Agents']	['D27.505.696.477.828', 'D27.505.954.122.388', 'D27.505.954.248', 'D27.505.954.158']
34001	C1CC(CCC1CN)C(=O)OC2=CC=C(C=C2)CCC(=O)O.Cl	cetraxate	C17H24ClNO4	['Anti-Ulcer Agents']	['D27.505.954.483.203']
34006	CCOC(C)C(=O)C(O)O	kethoxal	C6H12O4	['Antiviral Agents']	['D27.505.954.122.388']
34007	[O-]S(=O)(=O)[O-].O=[V+2]	vanadyl sulfate	O5SV	['Hypoglycemic Agents']	['D27.505.696.422']
34040	CN1CC(CC2(C1CC3=CN(C4=CC=CC2=C34)C)OC)COC(=O)C5=CC(=CN=C5)Br	Nicergoline	C24H26BrN3O3	['Nootropic Agents', 'Vasodilator Agents', 'Adrenergic alpha-Antagonists']	['D27.505.954.427.637', 'D27.505.954.411.918', 'D27.505.519.625.050.200.100', 'D27.505.696.577.050.200.100']
34055	CC[N+](C)(C)C(C)CC(C1=CC=CC=C1)C2=CC=CC=C2	Emepronium	C20H28N+	['Urological Agents', 'Muscarinic Antagonists', 'Parasympatholytics']	['D27.505.954.944', 'D27.505.519.625.120.200.500', 'D27.505.696.577.120.200.500', 'D27.505.696.663.050.650']
34058	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Ga+3]	gallium citrate	C6H5GaO7	['Radiopharmaceuticals']	['D27.505.259.843', 'D27.505.519.871', 'D27.720.470.410.650']
34127	C1=CC=NC(=C1)C2=NC(=C(N=N2)C3=CC=C(C=C3)S(=O)(=O)[O-])C4=CC=C(C=C4)S(=O)(=O)[O-].[Na+].[Na+]	Ferrozine	C20H12N4Na2O6S2	['Iron Chelating Agents', 'Indicators and Reagents']	['D27.505.519.914.500.410', 'D27.720.832.500.410', 'D27.720.470.410']
34128	C1=CC=NC(=C1)C2=NC(=C(N=N2)C3=CC=C(C=C3)S(=O)(=O)O)C4=CC=C(C=C4)S(=O)(=O)O	Ferrozine	C20H14N4O6S2	['Iron Chelating Agents', 'Indicators and Reagents']	['D27.505.519.914.500.410', 'D27.720.832.500.410', 'D27.720.470.410']
34192	CCN(CC)C(=O)SCC1=CC=C(C=C1)Cl	benthiocarb	C12H16ClNOS	['Herbicides']	['D27.720.031.700.366', 'D27.888.723.366']
34210	CC(=O)NC1=CC=CC2=C1C3=CC=CC=C3C2	4-acetylaminofluorene	C15H13NO	['Carcinogens']	['D27.888.569.100']
34217	C(#N)C1=C(C(=C(C(=C1Cl)C#N)Cl)Cl)O	tetrachloroisophthalonitrile	C8HCl3N2O	['Molluscacides', 'Fungicides, Industrial']	['D27.720.031.700.596', 'D27.888.723.596', 'D27.720.031.700.288', 'D27.888.723.288']
34230	CC1CCC(OC1C(C)C(=O)O)CC2CC(C(C3(O2)C(CC(O3)(C)C4CCC(O4)(C)C5C(CC(O5)C6C(CC(C(O6)(CO)O)C)C)C)C)C)OC	Nigericin	C40H68O11	['Ionophores', 'Anti-Bacterial Agents']	['D27.505.519.562.374', 'D27.720.395', 'D27.505.954.122.085']
34231	C1C(C(=O)OCC(C(=O)OCC(C(=O)O1)NC(=O)C2=C(C(=CC=C2)O)O)NC(=O)C3=C(C(=CC=C3)O)O)NC(=O)C4=C(C(=CC=C4)O)O	Enterobactin	C30H27N3O15	['Siderophores']	['D27.505.519.914.500.410.750', 'D27.720.832.500.410.750']
34312	C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N	oxcarbazepine	C15H12N2O2	['Cytochrome P-450 CYP3A Inducers', 'Voltage-Gated Sodium Channel Blockers', 'Anticonvulsants']	['D27.505.389.249.700', 'D27.505.519.349.700', 'D27.505.519.562.750.500', 'D27.505.954.411.720.500', 'D27.505.954.427.080']
34318	C1=C(OC(=C1)[N+](=O)[O-])C=CC2=NOC(=N2)N	5-Amino-3-((5-nitro-2-furyl)vinyl)-1,2,4-oxadiazole	C8H6N4O4	['Trypanocidal Agents', 'Schistosomicides']	['D27.505.954.122.250.100.875', 'D27.505.954.122.250.075.100.750']
34359	CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)NN	Carbidopa	C10H14N2O4	['Aromatic Amino Acid Decarboxylase Inhibitors', 'Dopamine Agents', 'Antiparkinson Agents']	['D27.505.519.389.124', 'D27.505.954.427.090.050.249', 'D27.505.519.625.150', 'D27.505.696.577.150', 'D27.505.954.427.090.050']
34367	C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)Cl	1-(9-fluorenyl)methyl chloroformate	C15H11ClO2	['Indicators and Reagents']	['D27.720.470.410']
34457	CC12CC(C3C(C1CCC2(C(=O)COC(=O)CCCC4=CC=C(C=C4)N(CCCl)CCCl)O)CCC5=CC(=O)C=CC35C)O	Prednimustine	C35H45Cl2NO6	['Antineoplastic Agents, Alkylating']	['D27.505.519.124.035', 'D27.505.954.248.150', 'D27.888.569.035.035']
34458	COC1=C(C2=C(CC3C4=CC5=C(C=C4CCN3C2)OCO5)C=C1)OC	canadine	C20H21NO4	['Platelet Aggregation Inhibitors', 'Calcium Channel Blockers', 'Anti-Arrhythmia Agents']	['D27.505.954.502.780', 'D27.505.519.562.249', 'D27.505.954.411.192', 'D27.505.954.411.097']
34521	CC1=CC(=CC=C1)N2CC(OC2=O)CO	toloxatone	C11H13NO3	['Monoamine Oxidase Inhibitors', 'Antidepressive Agents']	['D27.505.519.389.616', 'D27.505.954.427.700.122']
34526	CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C	pirimiphos methyl	C11H20N3O3PS	['Insecticides']	['D27.720.031.700.491', 'D27.888.723.491']
34536	CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)NCCO)I	ioxitalamic acid	C12H11I3N2O5	['Contrast Media']	['D27.505.259.500', 'D27.720.259']
34592	C1CCC2=C(C1)C3=C(NCC(=O)N=C3S2)C4=CC=CC=C4	bentazepam	C17H16N2OS	['Hypnotics and Sedatives']	['D27.505.696.277.350', 'D27.505.954.427.210.350']
34632	CCOC(=O)NC1=CC2=C(C=C1)SC3=CC=CC=C3N2C(=O)CCN4CCOCC4.Cl	Moricizine	C22H26ClN3O4S	['Voltage-Gated Sodium Channel Blockers', 'Anti-Arrhythmia Agents']	['D27.505.519.562.750.500', 'D27.505.954.411.720.500', 'D27.505.954.411.097']
34633	CCOC(=O)NC1=CC2=C(C=C1)SC3=CC=CC=C3N2C(=O)CCN4CCOCC4	Moricizine	C22H25N3O4S	['Voltage-Gated Sodium Channel Blockers', 'Anti-Arrhythmia Agents']	['D27.505.519.562.750.500', 'D27.505.954.411.720.500', 'D27.505.954.411.097']
34698	COC1=CC(=CC(=C1O)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)OC6C(C(C7C(O6)COC(O7)C8=CC=CS8)O)O	Teniposide	C32H32O13S	['Topoisomerase II Inhibitors', 'Antineoplastic Agents']	['D27.505.519.389.892.750', 'D27.505.954.248.794.750', 'D27.505.954.248']
34750	COC(=N)CCCCCCC(=N)OC	Dimethyl Suberimidate	C10H20N2O2	['Indicators and Reagents', 'Cross-Linking Reagents']	['D27.720.470.410', 'D27.720.470.410.210']
34751	C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O	Amygdalin	C20H27NO11	['Antineoplastic Agents, Phytogenic']	['D27.505.954.248.179']
34768	C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O	Vidarabine Phosphate	C10H14N5O7P	['Antiviral Agents', 'Antimetabolites']	['D27.505.954.122.388', 'D27.505.519.186', 'D27.888.569.042']
34772	C1CC2=CC=CC=C2C(=O)C1CNCCC3=CC=C(C=C3)O	BE 2254	C19H21NO2	['Adrenergic alpha-Antagonists']	['D27.505.519.625.050.200.100', 'D27.505.696.577.050.200.100']
34869	C1CC2=CC=CC=C2C(C3=CC=CC=C31)[NH2+]CCCCCCC(=O)O.[Cl-]	amineptin	C22H28ClNO2	['Psychotropic Drugs', 'Antidepressive Agents, Tricyclic']	['D27.505.954.427.700', 'D27.505.954.427.700.122.055']
34870	C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O	amineptin	C22H27NO2	['Psychotropic Drugs', 'Antidepressive Agents, Tricyclic']	['D27.505.954.427.700', 'D27.505.954.427.700.122.055']
34875	CC[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C.[Br-]	oxitropium	C19H26BrNO4	['Parasympatholytics']	['D27.505.696.663.050.650']
35329	CC1=CC=C(C=C1)C(=O)OC2=C(C=C(C=C2)C(CNC(C)(C)C)O)OC(=O)C3=CC=C(C=C3)C.CS(=O)(=O)O	bitolterol	C29H35NO8S	['Adrenergic beta-2 Receptor Agonists', 'Bronchodilator Agents']	['D27.505.519.625.050.100.200.200', 'D27.505.696.577.050.100.200.200', 'D27.505.696.663.050.110', 'D27.505.954.796.050.100']
35330	CC1=CC=C(C=C1)C(=O)OC2=C(C=C(C=C2)C(CNC(C)(C)C)O)OC(=O)C3=CC=C(C=C3)C	bitolterol	C28H31NO5	['Adrenergic beta-2 Receptor Agonists', 'Bronchodilator Agents']	['D27.505.519.625.050.100.200.200', 'D27.505.696.577.050.100.200.200', 'D27.505.696.663.050.110', 'D27.505.954.796.050.100']
35370	CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-]	Zidovudine	C10H13N5O4	['Anti-HIV Agents', 'Reverse Transcriptase Inhibitors', 'Antimetabolites']	['D27.505.954.122.388.077.088', 'D27.505.519.389.675.850', 'D27.505.954.122.388.077.750', 'D27.505.519.186', 'D27.888.569.042']
35375	C1=CC=C(C(=C1)C(=O)OCCOCCO)NC2=CC=CC(=C2)C(F)(F)F	etofenamate	C18H18F3NO4	['Anti-Inflammatory Agents, Non-Steroidal']	['D27.505.696.663.850.014.040.500', 'D27.505.954.158.030', 'D27.505.954.329.030']
35455	CC(=CCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)C	Feprazone	C20H20N2O2	['Anti-Inflammatory Agents, Non-Steroidal']	['D27.505.696.663.850.014.040.500', 'D27.505.954.158.030', 'D27.505.954.329.030']
35595	C(C1C(C(C(O1)C2=C(C(=NN2)C(=O)N)O)O)O)O	pyrazofurin	C9H13N3O6	['Enzyme Inhibitors', 'Antiviral Agents', 'Antimetabolites, Antineoplastic', 'Antibiotics, Antineoplastic', 'Anti-Bacterial Agents']	['D27.505.519.389', 'D27.505.954.122.388', 'D27.505.519.186.144', 'D27.505.954.248.144', 'D27.888.569.042.030', 'D27.505.954.248.106', 'D27.505.954.122.085']
35688	CCN1C2=C(C=C(C=C2)S(=O)(=O)O)SC1=NN=C3N(C4=C(S3)C=C(C=C4)S(=O)(=O)O)CC	2,2'-azino-di-(3-ethylbenzothiazoline)-6-sulfonic acid	C18H18N4O6S4	['Indicators and Reagents']	['D27.720.470.410']
